accuracy,f1,roc_auc,fold
0.6333333333333333,0.7755102040816326,0.575,1
0.6666666666666666,0.8,0.49500000000000005,2
0.6333333333333333,0.7755102040816326,0.5454545454545454,3
0.6551724137931034,0.7916666666666666,0.5526315789473684,4
0.5862068965517241,0.7391304347826086,0.49473684210526314,5
