accuracy,f1,roc_auc,fold
0.4666666666666667,0.3333333333333333,0.6785714285714286,1
0.5333333333333333,0.36363636363636365,0.46428571428571425,2
0.7142857142857143,0.7142857142857143,0.36734693877551017,3
0.5,0.2222222222222222,0.40816326530612246,4
0.5714285714285714,0.5,0.6122448979591837,5
