accuracy,f1,roc_auc,fold
0.7333333333333333,0.7777777777777778,0.7349999999999999,1
0.7,0.7428571428571429,0.75,2
0.7,0.7096774193548387,0.7464114832535884,3
0.6896551724137931,0.7272727272727273,0.7315789473684211,4
0.7586206896551724,0.8,0.7947368421052632,5
