accuracy,f1,roc_auc,fold
0.7,0.7567567567567568,0.77,1
0.7333333333333333,0.8,0.79,2
0.6666666666666666,0.75,0.6650717703349281,3
0.7241379310344828,0.7894736842105263,0.8052631578947368,4
0.6896551724137931,0.7692307692307693,0.7157894736842105,5
