accuracy,f1,roc_auc,fold
0.7,0.7692307692307693,0.77,1
0.6333333333333333,0.717948717948718,0.7200000000000001,2
0.6333333333333333,0.7317073170731707,0.7368421052631579,3
0.6896551724137931,0.7567567567567568,0.8157894736842105,4
0.7241379310344828,0.7894736842105263,0.8157894736842105,5
