accuracy,f1,roc_auc,fold
0.3333333333333333,0.2857142857142857,0.4285714285714286,1
0.5333333333333333,0.46153846153846156,0.5178571428571428,2
0.5,0.46153846153846156,0.5510204081632654,3
0.6428571428571429,0.4444444444444444,0.4897959183673469,4
0.6428571428571429,0.7058823529411765,0.5918367346938775,5
