accuracy,f1,roc_auc,fold
1.0,1.0,1.0,1
0.8,0.88,0.6666666666666667,2
0.8666666666666667,0.9166666666666666,0.9166666666666666,3
0.8666666666666667,0.9166666666666666,0.888888888888889,4
0.8666666666666667,0.9166666666666666,0.7500000000000001,5
