accuracy,f1,roc_auc,fold
0.7666666666666667,0.8108108108108109,0.805,1
0.7333333333333333,0.8,0.755,2
0.7,0.7692307692307693,0.7607655502392344,3
0.7931034482758621,0.8571428571428571,0.8789473684210527,4
0.6551724137931034,0.75,0.7157894736842105,5
