accuracy,f1,roc_auc,fold
0.3333333333333333,0.2857142857142857,0.39285714285714285,1
0.5333333333333333,0.46153846153846156,0.3928571428571428,2
0.2857142857142857,0.2857142857142857,0.30612244897959184,3
0.5714285714285714,0.4,0.48979591836734687,4
0.5,0.5333333333333333,0.5510204081632654,5
