accuracy,f1,roc_auc,fold
0.7333333333333333,0.7894736842105263,0.655,1
0.6333333333333333,0.6666666666666666,0.625,2
0.5,0.5161290322580645,0.5789473684210527,3
0.6551724137931034,0.7222222222222222,0.7105263157894737,4
0.6551724137931034,0.7222222222222222,0.6421052631578947,5
