accuracy,f1,roc_auc,fold
0.7333333333333333,0.7894736842105263,0.765,1
0.7333333333333333,0.7894736842105263,0.75,2
0.5333333333333333,0.65,0.6794258373205742,3
0.7241379310344828,0.8,0.7894736842105263,4
0.7241379310344828,0.7894736842105263,0.7842105263157895,5
