Frame #	Time [s]	ACC ML [g]	ACC AP [g]	ACC SI [g]	GYR ML [deg/s]	GYR AP [deg/s]	GYR SI [deg/s]
1	0.0078125	0.0664252687055178	-0.206928660593672	0.973891424295062	0.491894602393784	1.50563642856136	-4.82257327518963
2	0.015625	0.0646604178431903	-0.208919482049795	0.973490466468538	0.346195147345536	1.58932494723052	-4.77125051979815
3	0.0234375	0.069911378292484	-0.218901601130417	0.967006258721041	0.454889035021281	1.67932789417041	-4.0779011632288
4	0.03125	0.0652850247935396	-0.218226822130293	0.968198686235319	0.868489371524032	1.80191239419732	-3.5749624573984
5	0.0390625	0.061520775835574	-0.211289996894368	0.969127194417554	1.07900968848225	2.23700138916924	-2.56082590829255
6	0.046875	0.0709892032026984	-0.21229351065781	0.967790728732524	0.833590240661241	2.33132619321028	-1.98750562747534
7	0.0546875	0.076252724562222	-0.214558314310723	0.966844862481924	0.767749578717554	2.30276284013188	-1.78747363962034
8	0.0625	0.0786379735385288	-0.221852448779027	0.962780175627871	1.00498088890073	2.16092485866466	-0.291092508787199
9	0.0703125	0.0720008818599165	-0.214181813942591	0.965994168880259	2.05536912799093	1.87701560141125	1.34525477669226
10	0.078125	0.0746330923144073	-0.208452483628932	0.971929214635569	2.14643358562075	1.64068148772033	1.58449428357239
11	0.0859375	0.0735558713482572	-0.214265047477789	0.966325428183659	1.53963979292243	0.995361082415429	0.914065239033331
12	0.09375	0.0760174415483657	-0.210318014223545	0.968937595543621	2.00184384577002	0.594744682573687	0.888482096732493
13	0.1015625	0.072392411290848	-0.206821940879396	0.971977587671547	2.10139996472904	0.394435767537319	0.762881770051782
14	0.109375	0.0682042435301244	-0.205438769796332	0.973045591655952	1.6826595999966	-0.136519842549969	0.194195116122479
15	0.1171875	0.0672906147276258	-0.208542907624329	0.97248030493695	1.37938578686041	-0.450693163604388	-0.165367598035454
16	0.125	0.0662745394909303	-0.214615819308397	0.968661477669409	1.29376890208442	-0.378634617803394	-0.534410432066674
17	0.1328125	0.0735775420350228	-0.20975536857511	0.973197115118447	1.52510628147921	-0.803346651664035	-0.917841867443922
18	0.140625	0.0656014245953034	-0.208092149561156	0.975263684139607	1.148423787523	-0.868224931748041	-1.01609011967486
19	0.1484375	0.0647471614670541	-0.213367599014976	0.972916672888642	1.01029919335641	-0.908256653211516	-1.14110717668656
20	0.15625	0.0627709545802526	-0.212227362934825	0.968977211266532	1.17798682484725	-1.00998722474098	-1.28691605842321
21	0.1640625	0.0590521019185999	-0.206082783202234	0.975298666614852	1.36167617624885	-0.73005815111116	-1.43381090109195
22	0.171875	0.0616646489805929	-0.206211258116249	0.974882273944858	1.20951783865861	-0.874152747417248	-1.91176913064211
23	0.1796875	0.0623410469227829	-0.213307137754911	0.969875926925069	0.669433676093107	-0.68935901560671	-2.25367915646557
24	0.1875	0.0734602278678363	-0.21519304650935	0.975437365632388	0.965641958996294	-0.77585101615661	-2.85597121633019
25	0.1953125	0.0692743363638341	-0.216422041055919	0.975164009670725	0.773286195519776	-0.646476498919492	-2.64818292840989
26	0.203125	0.0580112867651558	-0.217396252458698	0.976726155691071	0.481033327470766	-0.398964958469735	-2.81533754030066
27	0.2109375	0.0528637219513065	-0.207208572154785	0.976311257869827	0.597323551703249	-0.111667945687704	-3.63948723448308
28	0.21875	0.05641465094548	-0.200238240795722	0.974115738950178	0.44954946211342	0.0122318790343169	-3.83528018703765
29	0.2265625	0.0588482346437252	-0.208891365592301	0.975515080945565	-0.170278296631499	0.318142089888259	-4.16949628642282
30	0.234375	0.0501757208787771	-0.213304888042127	0.970279812270325	0.106717415609592	0.914539780361921	-3.87098410946985
31	0.2421875	0.0575589718712814	-0.205022243726646	0.972780847444774	0.831934519680891	0.887057429012856	-4.20270725544453
32	0.25	0.0575332148689937	-0.202897361486929	0.975686033852805	0.458325235354196	1.25776242377763	-3.76889746435891
33	0.2578125	0.0565384794321348	-0.212773137544992	0.969331427847424	0.515329276795519	1.5239151831652	-3.4921514428728
34	0.265625	0.0619468695738525	-0.21304342881025	0.969140137878274	1.12156065628822	1.60356254582392	-3.49381670588791
35	0.2734375	0.0623521922107718	-0.208675893427906	0.968094123638339	1.3108274128253	1.80740366421906	-2.49628523247318
36	0.28125	0.0656095244577529	-0.211093451001914	0.9725578950555	1.22774216857727	1.88242233231233	-2.48133136594566
37	0.2890625	0.0652656232189366	-0.213284916896374	0.972969606437504	1.24040256175946	1.8072495352276	-2.2733700917339
38	0.296875	0.0639052136354608	-0.211083838906827	0.96864376494989	1.33173597921863	1.77907992426744	-2.21166933232348
39	0.3046875	0.064543122502794	-0.212321808309215	0.970564376962673	1.34590235782669	1.90902404751479	-1.90758160410637
40	0.3125	0.0624343444580001	-0.216407696300938	0.970305373483742	1.39858732697112	2.06425026490946	-1.76690021430218
41	0.3203125	0.0579900249888727	-0.211102017673364	0.974760504827728	1.55795910170228	2.07816962380154	-1.82341224931965
42	0.328125	0.0631477174773682	-0.210621867645105	0.972186753663209	1.18541390000631	2.071395384855	-2.30907671240443
43	0.3359375	0.0655479856673291	-0.212039926637288	0.969479315682308	1.04312644248155	2.1402982980857	-2.44561006230709
44	0.34375	0.06167018934256	-0.211146006162987	0.970883753119943	1.31754073964667	2.39531041944247	-2.07353939944008
45	0.3515625	0.0587555552947259	-0.214165562885518	0.970788367148488	1.46709238574732	2.51704002292932	-2.22434397988014
46	0.359375	0.0599491612508254	-0.21193414289336	0.972980810962115	1.34441490346283	2.5091572871319	-2.25763937591297
47	0.3671875	0.0641251712014438	-0.209980082299255	0.969910217357434	0.989151039565031	2.54372073634962	-2.67709551197664
48	0.375	0.0662550953333222	-0.212259764926764	0.971424918215811	0.88507629726632	2.6921180067416	-2.78981123581951
49	0.3828125	0.0673056764635628	-0.214724501237463	0.974384592623242	0.996950775997471	2.60697162297179	-2.81732501342129
50	0.390625	0.0645339367402352	-0.212603751038481	0.971341373967252	1.01661272011652	2.62774521101021	-2.92918990427779
51	0.3984375	0.0675674836783795	-0.210260892297929	0.972266788625413	1.03829620874346	2.63760586410317	-3.06820043738224
52	0.40625	0.06938016877539	-0.214896374110627	0.969817521803359	1.14972172218959	2.42044385177209	-2.67608724264918
53	0.4140625	0.0585860048820512	-0.21062467578384	0.97207197925993	1.3554335196484	2.53101224574381	-2.33600209555579
54	0.421875	0.0606055119141796	-0.207036566513628	0.975873189569118	1.14618532613668	2.42037591205676	-2.59564047939674
55	0.4296875	0.0693057659592391	-0.213162187496291	0.970139930795744	0.559277744976098	2.53255208957664	-3.05242027244747
56	0.4375	0.0652112449982305	-0.219253143939317	0.967593546131165	0.589774640720185	2.4875708999914	-2.54828725055277
57	0.4453125	0.0656710266224953	-0.21884876593448	0.967685157556849	0.836669442967814	2.53663091071919	-2.39501098625524
58	0.453125	0.0686054493515391	-0.211868202817072	0.970553091991204	1.0426486418253	2.20216775001208	-2.46523858413125
59	0.4609375	0.068111093212217	-0.216323126029723	0.968849267877077	0.695050127014977	1.98164374418079	-1.7371683199889
60	0.46875	0.071520980342365	-0.217529742479005	0.966238136008029	0.629892167119866	1.81051256919658	-1.50194280295818
61	0.4765625	0.082217381394966	-0.221798901582527	0.966331187174706	0.829181151508201	1.32205439052973	-0.301611076675298
62	0.484375	0.0725011880967496	-0.231151455955662	0.95999930885474	1.05193316631375	1.34882135049711	1.25699350290027
63	0.4921875	0.0651774375468464	-0.217140592456593	0.961358034812078	1.93402551144172	1.2576140747427	1.52492666201721
64	0.5	0.0715470763588714	-0.206767895135812	0.970092560132723	1.64847015931105	1.02845878737781	0.733272425204523
65	0.5078125	0.0639372108933967	-0.220979850843909	0.964658089881895	0.816588380628938	0.560752379809624	0.39329230127599
66	0.515625	0.0664670997599831	-0.218149875817152	0.967278705906655	1.48147296577222	0.359618129167993	0.205830341100855
67	0.5234375	0.0673121275382951	-0.202844223806945	0.971372858372585	1.60860496853932	-0.0332280535626935	0.146783373572071
68	0.53125	0.0684436541898502	-0.215704148540385	0.966402388535648	0.828016101229251	-0.30678893584205	-0.0429254933483643
69	0.5390625	0.0694731150758238	-0.215954931449443	0.968848794665928	1.25575387236817	-0.384401782163153	-0.167196623329264
70	0.546875	0.0643313669199554	-0.209585594579705	0.973542600045558	1.70108434054112	-0.445021377886444	0.305129707976932
71	0.5546875	0.0587561506234065	-0.208550818062757	0.978039679175817	1.49410893764991	-0.457597793334982	0.226124831664955
72	0.5625	0.0621451550369623	-0.209467812576906	0.971888352099298	1.3232895314813	-0.475916162032491	-0.0535607677274776
73	0.5703125	0.0631456968288549	-0.216673690360055	0.971670265066745	1.38647587030561	-0.322472796183871	-0.0847885595497403
74	0.578125	0.0584688553328299	-0.208822192407685	0.975321975994869	1.43037873549358	-0.329933293408764	-0.447899131185714
75	0.5859375	0.061732114116291	-0.210807524902611	0.975068154974886	1.34930459679653	-0.188658549580869	-0.924772735839227
76	0.59375	0.0601065636050934	-0.211769266975731	0.973131613073083	0.911701005054447	0.0272676394562847	-1.1941499302521
77	0.6015625	0.0637622290378971	-0.216823233807933	0.973369774298103	0.757447055132884	0.259999020881668	-1.48382641626952
78	0.609375	0.0592742243168833	-0.217113792043135	0.978721129996589	0.913170579190786	0.454741502604069	-1.48047842422913
79	0.6171875	0.0551249590477611	-0.206644940421523	0.975333690658421	0.651984062272648	0.708853456650833	-1.83317247137811
80	0.625	0.0601134632504013	-0.212779396313375	0.971398412064707	0.393704320985786	0.95174297445706	-2.22311060460375
81	0.6328125	0.0642697986485747	-0.215327737336025	0.969745920309658	0.407725376260553	1.1235730727815	-2.04369073621915
82	0.640625	0.0623933585667873	-0.209670447948327	0.969683961533717	0.77688123308163	1.27228410168758	-1.69412010809079
83	0.6484375	0.0663718315155932	-0.21164898214142	0.971210126897037	0.684028312983535	1.25945455041226	-1.76279519744866
84	0.65625	0.065156666207297	-0.212642213496786	0.96871548342482	0.639550880018496	1.34572423793329	-1.76243109085717
85	0.6640625	0.0550905015802961	-0.210348448843246	0.971437763163897	0.78653195234179	1.43238189712548	-1.80118893255101
86	0.671875	0.0606357855539098	-0.21058087496467	0.972152477056109	0.710711901370204	1.55717275270839	-2.21687517412674
87	0.6796875	0.0632481364970449	-0.214076637999867	0.970667992515748	0.680601025197388	1.64265185166816	-2.51099328607379
