Frame #	Time [s]	ACC ML [g]	ACC AP [g]	ACC SI [g]	GYR ML [deg/s]	GYR AP [deg/s]	GYR SI [deg/s]
1	0.0078125	0.0128957340914816	-0.281201850153839	0.956204644203324	0.837256281850114	1.63467264940021	-0.883354626574685
2	0.015625	0.00977790560716768	-0.277914169225157	0.954268680939059	0.83177382992071	1.56707301075851	-0.701508303447923
3	0.0234375	0.0128183364925664	-0.279246596399209	0.956888501278686	0.80424614790516	1.66528823280711	-0.676849787694009
4	0.03125	0.0127684760978939	-0.278174922604956	0.955046172012873	0.795595776247712	1.74666431266839	-0.801788394408983
5	0.0390625	0.0139710015222273	-0.282616541569404	0.953920217819416	0.735954245186867	1.6961457045526	-0.788510104691833
6	0.046875	0.0123352784532722	-0.279881491420648	0.955089374153331	0.725431211320163	1.54029851963029	-0.337236644715774
7	0.0546875	0.0136864373072715	-0.280671874721086	0.953637000358854	0.597367624093321	1.62252534691716	-0.442257603663285
8	0.0625	0.0133363595753197	-0.280128836847755	0.955124458014964	0.690953997005011	1.68354742542038	-0.225067657444182
9	0.0703125	0.0144020025864087	-0.278735358564948	0.956286520791941	0.700738612026535	1.58494628432702	-0.483793208595607
10	0.078125	0.016984894828476	-0.280610246960878	0.952225140655251	0.692268357884763	1.51026459440124	-0.924271412838274
11	0.0859375	0.015389074796786	-0.27801525730898	0.953834417020138	0.733611255530071	1.40840293764906	-0.700905467010416
12	0.09375	0.0123357952523768	-0.281327917689623	0.956131396283496	0.521031038669357	1.23056681334494	-0.637244657273779
13	0.1015625	0.0129966305113171	-0.28213690412364	0.954806628190957	0.418403881721055	1.19811932755715	-0.705102292993997
14	0.109375	0.0132576438074525	-0.280350412150205	0.955395453394466	0.454748347856911	1.15984419865606	-0.845476831949423
15	0.1171875	0.0108682217302709	-0.282388046825416	0.955306023879167	0.519117566939182	1.05918350378586	-0.848514493733632
16	0.125	0.0114862194982833	-0.278165992770201	0.958542896620533	0.423646427267735	1.15802711644869	-0.808851598179657
17	0.1328125	0.0126458908158993	-0.278280311599374	0.958253242586309	0.341862602529939	1.16665164822173	-0.743082168823803
18	0.140625	0.0133526653127069	-0.278165611792963	0.958270025253935	0.531418906950371	1.08515756091126	-1.12683111922929
19	0.1484375	0.0115119558046514	-0.278033892594491	0.959503860969609	0.546703941234329	1.13475439768296	-1.19990700014664
20	0.15625	0.0122962619626972	-0.281078376614576	0.955556054486663	0.638693932488042	1.08172432652329	-1.305498589209
21	0.1640625	0.0142707224579442	-0.278985514697023	0.956616301882343	0.61344678788285	1.1383836000767	-1.44368383983694
22	0.171875	0.0136742571136159	-0.279165024108623	0.956253321842105	0.606097314394854	1.07798976243446	-1.37958234544123
23	0.1796875	0.012160139982258	-0.279442110706973	0.958107190023605	0.612008068088956	1.07204378068881	-1.43976837305601
24	0.1875	0.0106806868457253	-0.28476030649213	0.957447620991881	0.537334648162132	1.21448767546519	-1.66575972114262
25	0.1953125	0.0122300438478891	-0.282067679173643	0.954956163937989	0.681613137055203	1.11063048368228	-1.68247284083691
26	0.203125	0.0162108249165916	-0.27826648117007	0.955007219152238	0.570987673642018	1.10601733604207	-1.31714897850577
27	0.2109375	0.0137477860310103	-0.278159834271584	0.956410135186388	0.544715456085316	0.973523255589172	-0.9030071293715
28	0.21875	0.0110510405811561	-0.276125663825621	0.958438067769993	0.637574854199382	0.998104883229767	-0.685880806309902
29	0.2265625	0.0106304547888489	-0.280787554572517	0.956617891235252	0.791392093537315	1.01101994867268	-1.11153475326122
30	0.234375	0.00590540681500684	-0.281717487783879	0.956053546535716	0.633145587207533	0.960948087198468	-1.11164602021269
31	0.2421875	0.00895792245147444	-0.280039746883896	0.955577478471594	0.484040185561161	1.11792212630152	-1.2855465020064
32	0.25	0.012936806339416	-0.278103863741935	0.956864837761354	0.696972999660131	1.16979890382728	-1.53676846933665
33	0.2578125	0.0140809098255184	-0.278823853471619	0.954753088335107	0.594162395750523	1.2942339093203	-1.6363312880204
34	0.265625	0.0156051484293445	-0.280278415610431	0.955995511079504	0.51720407958921	1.30922387656118	-1.50326263872609
35	0.2734375	0.0133509829969142	-0.280044973455105	0.955613684506995	0.635122854855459	1.11944688049283	-1.38767917923496
36	0.28125	0.0119640173999137	-0.27832243193965	0.955871439296743	0.511079708039882	1.13386176331709	-1.36427534819917
37	0.2890625	0.0101744619034658	-0.277413937795747	0.956952869238413	0.502097589750273	1.18937763998188	-1.24422633724387
38	0.296875	0.0112551237242959	-0.280219403026402	0.953070210862251	0.60984487929934	1.16935366602164	-1.86081244687
39	0.3046875	0.0145261158317379	-0.282055700220641	0.954156443469077	0.576299695168884	1.29378780382702	-1.94594572913485
40	0.3125	0.0168815124117296	-0.279682979345564	0.954884920724019	0.501667671028536	1.24044600986153	-1.54761243019967
41	0.3203125	0.0157060213357543	-0.278727708522962	0.956736401451621	0.544767294457064	1.152332275359	-1.37694463585227
42	0.328125	0.0120566766486076	-0.280345345971519	0.95959811145735	0.603566087571797	1.03171666972063	-1.30633820008682
43	0.3359375	0.0132307253892315	-0.280488059544412	0.956179695521209	0.546020047864688	0.97529603697108	-1.37072187473039
44	0.34375	0.0138044208498904	-0.279791609601826	0.955265619767606	0.568614416914369	0.998738461064975	-1.41895311533764
45	0.3515625	0.013184192018807	-0.278624852150286	0.958826901339449	0.545252511841245	0.972983365113373	-1.39863367923744
46	0.359375	0.0148247571167542	-0.279476576370675	0.956981844919386	0.6050556672757	0.96623089493623	-1.49720502335498
47	0.3671875	0.0131365336723598	-0.280149972228874	0.957862309638595	0.577360265314888	0.900158529289507	-1.49645655987864
48	0.375	0.0109803844761118	-0.276258003412512	0.95816923041584	0.504288647301356	0.899030915971857	-1.293645604498
49	0.3828125	0.0126031190895293	-0.278530705961761	0.956451356729098	0.538637161961204	0.897159804715357	-1.31231229120253
50	0.390625	0.0132156877534618	-0.280538143434142	0.958100163736745	0.612911522654703	1.04226057417562	-1.5479396121316
51	0.3984375	0.0115849484908915	-0.27570195143422	0.956050211059134	0.603295372759172	0.999265798148798	-1.6580295653347
52	0.40625	0.0108275450784792	-0.28167337749208	0.953859038424479	0.652498588055353	1.01015578173724	-1.30719260968164
53	0.4140625	0.0112982886205159	-0.277953793608017	0.955919502202161	0.598515813602685	1.06658037375154	-0.806736432805308
54	0.421875	0.00868115981869895	-0.27748549769969	0.955441687148767	0.691708490979342	1.01269434385678	-0.993686499292015
55	0.4296875	0.00663427786567941	-0.282626552402403	0.956535324787411	0.733343263267939	1.09939344087325	-0.557470431745814
56	0.4375	0.00726418212926937	-0.27789140731483	0.95384814627734	0.729827844467105	1.1897880382957	-0.324664404206973
57	0.4453125	0.00634812523541983	-0.274238870550394	0.956181013992562	0.904272949373339	1.37830446882725	-0.804993757887097
58	0.453125	0.00803770504815229	-0.273942879251076	0.959562793356748	0.835749697892185	1.50620221303535	-1.20379674333782
59	0.4609375	0.0121407674219468	-0.280604694989135	0.95460233327461	0.903426308025001	1.51794611582179	-1.93733724156555
60	0.46875	0.0153818071583871	-0.278465682155431	0.955546140486956	0.800923540537258	1.5413222892165	-1.76235829050473
61	0.4765625	0.0171998206932061	-0.280429976096335	0.95568837688723	0.869767756093937	1.58841149356563	-1.52125659380234
62	0.484375	0.0137305270689671	-0.278649209556303	0.956173876940124	0.79897608050543	1.33025858271148	-1.26043231449948
63	0.4921875	0.0120377832310811	-0.277331787459572	0.954077105492395	0.629515757296839	1.34425385942863	-1.53054001609125
64	0.5	0.0113547127713213	-0.281520783278112	0.956089500615799	0.726114420421067	1.43392381939501	-1.63829942508927
65	0.5078125	0.0119787393799421	-0.278795703490576	0.955614052471109	0.702914856372764	1.17074067191972	-1.25884647534917
66	0.515625	0.0143347212768377	-0.27790144622954	0.955778313944532	0.652341395485497	1.22176699843078	-1.38102986075204
67	0.5234375	0.0131323648578719	-0.277794869631458	0.956648891340152	0.672743189503233	1.31290192926002	-1.37480689387103
68	0.53125	0.0158573199156811	-0.275300223953462	0.955967271623176	0.682493211939688	1.14967472544941	-1.6182564496171
69	0.5390625	0.0159886565618025	-0.277223852340983	0.955480587800197	0.677149459566154	1.13962858936345	-1.771383354893
70	0.546875	0.0122693768926579	-0.280253439676519	0.953730251100635	0.71312460498135	1.18287666056498	-1.6459334647196
71	0.5546875	0.0117963937093722	-0.277806400056332	0.95868769333922	0.854332022931275	1.07121635363293	-1.84814420097568
72	0.5625	0.0140240345204528	-0.281148554710913	0.955885604051623	0.848974786248842	1.11131633262396	-1.95853289986696
73	0.5703125	0.0105351928186413	-0.279548174608524	0.957745379396062	0.752494062344109	1.07244321430543	-1.35764429721504
74	0.578125	0.0079792692234379	-0.280394904762371	0.957807809615021	0.778011324624755	1.11035399541362	-1.25183236975491
75	0.5859375	0.00953640961137202	-0.279317903592337	0.956059796751939	0.649078783664873	1.21331190980927	-1.39278016692748
76	0.59375	0.0118850027821461	-0.278943379496952	0.955117814395659	0.708658100012691	1.25012507147053	-1.46506626523575
77	0.6015625	0.0144005253703139	-0.279553983871896	0.957278427725248	0.682950300136916	1.28354569076989	-1.31916259676514
78	0.609375	0.0123580760997325	-0.278465613370793	0.959025431245519	0.640768479121794	1.18014297562286	-1.08155735781238
79	0.6171875	0.0127258845287037	-0.280037448642176	0.954575687094419	0.507241657113936	1.2832081048552	-0.925901327790232
80	0.625	0.012072050031256	-0.277728749369643	0.957601604406556	0.608661790961128	1.32086233124301	-1.01725539554628
81	0.6328125	0.0108371534228864	-0.280065661652811	0.959151350630987	0.71259052500289	1.28250475608208	-1.30697405076143
82	0.640625	0.0132174165464741	-0.280823059514944	0.956450057513384	0.577065436623556	1.28664683222958	-1.2006590060673
83	0.6484375	0.0170014771722672	-0.276514039135856	0.954687460627665	0.570586922063922	1.10636484371183	-1.15876680391859
84	0.65625	0.0138528915936653	-0.275152696028446	0.958003595616726	0.61480623065525	1.00723049562146	-1.06660827803149
85	0.6640625	0.0124832586685871	-0.280282211748908	0.955071994943603	0.637241500947061	1.0353435749541	-1.11691887531496
86	0.671875	0.014228970795091	-0.280057760823585	0.9554349304763	0.547787384010675	1.04313571886345	-1.17837285116806
87	0.6796875	0.0123552674018482	-0.277348079228113	0.956905077224448	0.669997668111189	0.964517800777073	-1.2527540821455
88	0.6875	0.0116787268782886	-0.277392567994041	0.95823104581533	0.583949293504025	1.04369272471421	-1.21791090661452
89	0.6953125	0.0110140131065011	-0.280773899767204	0.956059226129026	0.495517526064122	0.99923348786323	-1.17900102276299
90	0.703125	0.0125352902136297	-0.280948355795253	0.953713407497795	0.480174003500466	0.938615606386321	-1.22001081805606
91	0.7109375	0.0125860761024637	-0.277490746435964	0.955957812868908	0.565087507677328	1.03452487263614	-1.10757203988708
92	0.71875	0.00902287481183065	-0.278640427970691	0.953803391142731	0.583722484849209	0.938040904708448	-1.18444028099911
93	0.7265625	0.00709144999950958	-0.280064438375548	0.957343030005458	0.496632241478359	0.930302626970745	-1.10910075347233
94	0.734375	0.0116070730564419	-0.278465928389655	0.955568687586173	0.443602957006841	1.04192732764361	-1.21698387587356
95	0.7421875	0.0125246573757676	-0.278560944247818	0.958030217655394	0.532794604883209	1.14214280807153	-1.21872517744543
96	0.75	0.0142111821496727	-0.278507502938032	0.958517371339908	0.511501861024421	1.0751203916236	-1.07106109844738
97	0.7578125	0.0162338022887211	-0.278283309630718	0.955098912243163	0.326018794743628	1.14423415891497	-1.15400715952601
98	0.765625	0.0109999634832748	-0.277574545995639	0.957047965080675	0.301813523398338	1.17798390025803	-0.993966284018828
99	0.7734375	0.00994690442921418	-0.274616938083353	0.956583833951862	0.327231257138231	1.04148547614586	-1.09066156977401
100	0.78125	0.0114609716805687	-0.278104010034052	0.956766920119907	0.439707041310361	1.17555455767167	-1.26846726345525
101	0.7890625	0.0131225864459179	-0.278188007116718	0.956876834372982	0.362625085040925	1.21910694758833	-1.55681505325452
102	0.796875	0.014134900527422	-0.277934569487331	0.957194829245333	0.369899094164094	1.06813675319822	-1.6133234988953
103	0.8046875	0.0148153607496817	-0.277613521641557	0.956943436337031	0.293282006142923	1.1160635001547	-1.45852671651454
104	0.8125	0.0105074851748746	-0.272724555586787	0.955905488840356	0.370077226807791	1.13639457017502	-1.35948168051492
105	0.8203125	0.00894560621846346	-0.274818096091884	0.95726106648571	0.466458674629834	1.15261808944676	-1.6411749224502
