Frame #	Time [s]	ACC ML [g]	ACC AP [g]	ACC SI [g]	GYR ML [deg/s]	GYR AP [deg/s]	GYR SI [deg/s]
1	0.0078125	0.143303735728971	-0.111341026276378	0.977714419898436	0.595105026244809	1.98175224664552	-1.39201121548545
2	0.015625	0.144889731131896	-0.107229478338925	0.979755825322248	0.796725143897523	2.02487998205867	-1.67503278708932
3	0.0234375	0.148043497658115	-0.111235789483409	0.979392315222356	0.561204154059569	2.18999889260351	-1.46483465750266
4	0.03125	0.149394748311478	-0.114853326960934	0.979050418210825	0.518100736945811	2.30704540837869	-1.4611734857782
5	0.0390625	0.148155693638201	-0.112786735147443	0.979613079492212	0.562212723019114	2.3286818835022	-1.32608999106691
6	0.046875	0.146613574471937	-0.114767186821213	0.976147318514248	0.34342190347143	2.55349214439808	-1.52937620028582
7	0.0546875	0.150685113094268	-0.11334735364987	0.975700539003947	0.424543425496657	2.74852207495727	-1.4695165148951
8	0.0625	0.151147985507348	-0.113243763900059	0.976645517905947	0.446319790487068	2.79905507837186	-1.45633671453972
9	0.0703125	0.147113007257048	-0.111000505670921	0.977642954775536	0.495237618773319	2.88893906084614	-1.36646343905469
10	0.078125	0.153028327978714	-0.113892646870065	0.976646154544337	0.479797897010543	2.76329315811441	-1.2065044154625
11	0.0859375	0.153492187410535	-0.114473024817279	0.977160771178628	0.426960408187379	2.71489285628147	-1.26405087364529
12	0.09375	0.152740078728367	-0.10677840114207	0.976879224925335	0.478791829643962	2.58645388168359	-1.0969448810337
13	0.1015625	0.151096027962087	-0.112170386084058	0.974741076502506	0.531900731444901	2.47156923838364	-0.98619516081118
14	0.109375	0.147846313610458	-0.109303302213856	0.974179187057853	0.547696424657725	2.54909200167033	-0.669149132244955
15	0.1171875	0.145768063258475	-0.110634611011778	0.977202165508231	0.497380119104512	2.43909251848655	-0.850252626906142
16	0.125	0.14442147760332	-0.111058330768898	0.975367367264125	0.582599225331778	2.26598261310267	-1.33363217467567
17	0.1328125	0.151136703782259	-0.109144357412102	0.972364130893735	0.705054762517666	2.23166505064893	-1.77273615561316
18	0.140625	0.152188325293062	-0.109381625868808	0.976792727315935	0.89609905927117	2.19302387825246	-1.89193432285212
19	0.1484375	0.152613942365184	-0.108423369341292	0.975325092355267	0.772939862782859	2.12934593218236	-1.95487811475784
20	0.15625	0.152411636367875	-0.112260096893986	0.974317100600284	0.724552648329025	2.12023334450622	-1.92154320319055
21	0.1640625	0.149961277114897	-0.111367746601208	0.975366454507743	0.805150608221446	1.95664203241115	-1.85437341734685
22	0.171875	0.151412012786555	-0.110993830828595	0.972569977544993	0.588659113961618	1.97775329881148	-1.88157139549667
23	0.1796875	0.152667597823264	-0.10926018013457	0.972486498330379	0.732323049001926	2.16894980367559	-2.06990040140884
24	0.1875	0.154052930150081	-0.106318332892946	0.974719123074793	0.87017020735619	2.15123568127183	-2.01955539060777
25	0.1953125	0.152706144586495	-0.110314949059668	0.976182527307691	0.797609282229975	2.0302064492507	-1.54300502906677
26	0.203125	0.151092187155244	-0.114208249029633	0.976868901498978	0.839888865305649	2.04497338660107	-1.45454732282112
27	0.2109375	0.152020825242921	-0.112587577017244	0.977928916536099	0.862383349729355	1.96093201946216	-1.47210533962028
28	0.21875	0.151532709697457	-0.115320897579761	0.973662154274907	0.844686950890095	1.93931925926276	-1.52669905380487
29	0.2265625	0.150850948142382	-0.115586624671499	0.973097106253407	0.926960140326188	2.06630436789315	-1.32820115233323
30	0.234375	0.149054954945757	-0.113291228554529	0.979226044763773	0.98835404159705	2.04448003810562	-1.56599138885252
31	0.2421875	0.148461463024208	-0.115436378970096	0.975325415119454	0.783442046061642	2.17118007363611	-1.60518633651485
32	0.25	0.149259194629318	-0.116347879400884	0.972128379136873	0.853895454138782	2.32531473988345	-1.53674810549883
33	0.2578125	0.152386925535729	-0.110682195636713	0.974383791985268	0.952989460358094	2.41584304261232	-1.80997918312218
34	0.265625	0.154826875575179	-0.109979754389919	0.975507702519014	0.857432795273694	2.32612766302484	-1.61459405297911
35	0.2734375	0.154838230360587	-0.112449483761212	0.975386079101511	0.845906280127526	2.16958011332163	-1.30866017174042
36	0.28125	0.153600678055882	-0.109668834691748	0.975238828796948	0.859672641573045	2.29213379263826	-1.16403204994778
37	0.2890625	0.153622484237513	-0.111787774751083	0.975408196971876	0.879170438701215	2.20349091709103	-1.30091190145845
38	0.296875	0.151420851385663	-0.113722082737548	0.972784926672751	0.929688600983063	2.18819343316106	-1.31254618137811
39	0.3046875	0.149225177696516	-0.115711892233349	0.974691392185543	0.844787768716575	2.23729782596954	-1.36442427408046
40	0.3125	0.15144885860619	-0.114882667116295	0.976916807985781	0.754831950192031	2.11936871357625	-1.35417218377458
41	0.3203125	0.146513539158691	-0.114304506975399	0.976155109529385	0.847032390028378	2.34115066413317	-1.46463654027802
42	0.328125	0.150275170873613	-0.115811052761723	0.974242450292063	0.786357977064755	2.47111854197969	-1.88770845348226
43	0.3359375	0.154493248944696	-0.113613421540843	0.974193811513984	0.885836131870701	2.55011748498168	-1.98994496195524
44	0.34375	0.156162833834103	-0.114813223204425	0.977186960667739	0.920295648101751	2.47243674098785	-1.7843928249306
45	0.3515625	0.154686134493098	-0.111220803026982	0.976597756664247	0.787350920066079	2.47869307838333	-1.28346448160048
46	0.359375	0.151346657927453	-0.110194554716757	0.974062753245476	0.844585552816414	2.61396951350558	-1.29081839508841
47	0.3671875	0.157560152394005	-0.11341748098151	0.975327136965395	0.863549327405863	2.44227982207466	-1.53142810592839
48	0.375	0.156494022334111	-0.109209911733207	0.976075004251667	0.768048010013307	2.58030381606174	-1.50006217216283
49	0.3828125	0.153879227944599	-0.11173924593816	0.977688098936934	0.731978490737772	2.6161251704657	-1.53484805433536
50	0.390625	0.151896752857107	-0.115485665889773	0.977377661770469	0.691318904620918	2.58167348268727	-1.38986193490004
51	0.3984375	0.153377014652451	-0.111751529152806	0.974671172163098	0.808552074961555	2.64983094804467	-1.57539358320668
52	0.40625	0.156282154324208	-0.110878157396007	0.976505766612566	0.788638066290336	2.61800936367844	-1.59543388036251
53	0.4140625	0.154594448948945	-0.113697914973808	0.975293133343138	0.676043119886089	2.47338101066242	-1.65242022886057
54	0.421875	0.15505719906953	-0.115946602804586	0.97686234071217	0.713475762511214	2.44392160721292	-1.55334910443785
55	0.4296875	0.156069012740009	-0.114193233462044	0.97590885579319	0.681038587485367	2.47233495043473	-1.37727581178475
56	0.4375	0.155037179784059	-0.114725169684776	0.974297475933609	0.674601197334632	2.26964367894852	-1.40546645895243
57	0.4453125	0.158767861152376	-0.113480037078711	0.974823834704664	0.649578008359705	2.29625039504691	-1.41909057503241
58	0.453125	0.161823423374632	-0.111325803189448	0.975132694101215	0.672294080469716	2.20033098564449	-1.46989476680138
59	0.4609375	0.157575467597494	-0.113734985907358	0.976189572576367	0.685642885355845	2.12030372929936	-1.03670939993752
60	0.46875	0.156207739607146	-0.115425160454743	0.974729726262554	0.671879525388881	2.06083570607922	-1.07728582152423
61	0.4765625	0.157835313260579	-0.117375251578016	0.97343996158058	0.615743430511355	2.01448478698345	-1.11116161651137
62	0.484375	0.153035252013355	-0.111786587340589	0.972592768138987	0.777300110430303	2.1666797585939	-1.07422073652527
63	0.4921875	0.152000220928068	-0.111577427989598	0.972671017855189	0.752620416803782	2.18895321067428	-1.32490237146039
64	0.5	0.151338634486177	-0.113717861118542	0.972857030515568	0.814579108478975	2.13246432822893	-1.49603276767578
65	0.5078125	0.153687453891846	-0.109641335840988	0.975590796378411	0.957895084624334	2.01281316370961	-1.88953994512588
66	0.515625	0.16084998243778	-0.111547727194011	0.975277990909167	0.887327116919286	1.95823373588314	-2.16626641461264
67	0.5234375	0.159491181857253	-0.110836942885639	0.976839819370614	0.884984291875608	1.90660713149994	-2.20589967720964
68	0.53125	0.162838040864158	-0.111569475601332	0.976205671150772	0.85611842058465	1.71403467522121	-1.99154024072604
69	0.5390625	0.161631672547915	-0.11274161588604	0.975195016968668	0.916297382714452	1.59006621457125	-1.42811464054875
70	0.546875	0.162647992365197	-0.113302535781834	0.975890558521864	0.824586458770247	1.46981182154115	-1.28878556201928
71	0.5546875	0.159630437127317	-0.11511082844572	0.97478862556444	0.948145526444708	1.23861407900444	-1.17857004408918
72	0.5625	0.154189362528688	-0.114571912026132	0.971662638480421	1.00063121139873	1.29541331471176	-1.11539063384044
73	0.5703125	0.157632955018118	-0.116249959182908	0.97244484417528	1.01555599755854	1.23803313267588	-1.38712638297271
74	0.578125	0.156910693253387	-0.112475615562883	0.97741424735214	1.17573010702165	1.15548130641028	-1.47103085213537
75	0.5859375	0.156136107801149	-0.115191490925968	0.970589886922176	1.11868725274414	1.13306200672963	-1.52513038684623
76	0.59375	0.156937772067852	-0.118381620078346	0.973426106554011	1.14151061608848	1.01463925886305	-1.57983144283129
77	0.6015625	0.158553335372786	-0.11604947485702	0.975548224063965	1.08398282065981	1.02915258569143	-1.69841044819786
78	0.609375	0.155723817727642	-0.117773407584766	0.971883146071674	1.10630762743054	1.11792295207932	-1.65341440080243
79	0.6171875	0.153699642889023	-0.114474214634275	0.973674436818487	1.15433803895981	1.24194627624187	-1.62471741052835
80	0.625	0.153753567672539	-0.117176330360375	0.969868206900853	1.00085334829766	1.2198470134561	-1.37470441690412
81	0.6328125	0.157628275048993	-0.116520040907212	0.973488131004616	1.0865396210501	1.14071441278477	-1.69156857151407
82	0.640625	0.157597459388297	-0.115614545358001	0.973718032157287	1.13783448304928	1.21527310891402	-1.80189879238361
83	0.6484375	0.157685674598323	-0.115907055081648	0.972550002923192	1.05386776762162	1.32113780513277	-1.47542761686399
84	0.65625	0.159235392471874	-0.113078119676363	0.976859776464105	1.06628233217854	1.27961700812588	-1.31343362626851
85	0.6640625	0.157998691602873	-0.118208967788918	0.97524154794295	1.12541348152026	1.36238674331341	-0.940691776455963
