Frame #	Time [s]	ACC ML [g]	ACC AP [g]	ACC SI [g]	GYR ML [deg/s]	GYR AP [deg/s]	GYR SI [deg/s]
1	0.0078125	-0.0903640829464309	-0.134414254793796	0.981305816010158	0.728462641993041	0.897165189163176	-1.47964657691344
2	0.015625	-0.0878470199446569	-0.133218046008282	0.981237661056605	0.663005239956076	0.969003453970034	-1.58964421827518
3	0.0234375	-0.0866121987491234	-0.136095797873821	0.979413518267097	0.73016015839914	1.04074790338991	-1.79484242045075
4	0.03125	-0.0823653880997918	-0.127184733612665	0.982154564115996	0.903900833667171	0.895258149414771	-1.45060401263396
5	0.0390625	-0.0830798950301443	-0.128581428765903	0.985072336696725	0.87153258257049	0.904431372847022	-1.19366525109565
6	0.046875	-0.0871320727910144	-0.130104517518288	0.982099304243469	0.900989929924931	0.821146328943563	-0.782088701025771
7	0.0546875	-0.0916695422269859	-0.125660671417493	0.979766156014139	0.909533062079574	0.94358527547643	-0.804779212950647
8	0.0625	-0.091702466873809	-0.125043540344188	0.982782478768668	0.897362508934738	0.992257834275161	-0.994223812770281
9	0.0703125	-0.089017614867391	-0.128302320209476	0.983948319822938	0.878741239647228	1.01770868464908	-1.15728551550782
10	0.078125	-0.0883023820396351	-0.128691252473597	0.984208945328639	0.789060304550499	1.16363393595446	-1.09960771922849
11	0.0859375	-0.0858206256099175	-0.12586409413486	0.983975490240533	0.883062277848227	1.19650331429676	-0.946603800697704
12	0.09375	-0.088366351917234	-0.127500828173373	0.981754552452516	0.819377691853174	1.33568070439642	-1.16879063339285
13	0.1015625	-0.0901074123618567	-0.125845655467986	0.982524245120914	0.783293547974976	1.37442392079351	-1.15992338832497
14	0.109375	-0.0911585440666834	-0.123164258216846	0.98272758025423	0.91927684112199	1.36861381987449	-1.09613558257398
15	0.1171875	-0.0819424612299181	-0.124136375351859	0.980324641195896	0.926150715829393	1.4109163733706	-1.23290059011083
16	0.125	-0.0820705108275915	-0.123662122864549	0.983230735430552	0.811498751019836	1.33285838791483	-1.23445482167958
17	0.1328125	-0.0832347046191853	-0.125092424455965	0.984928314939471	0.894587531596444	1.37578771702853	-1.09478449539466
18	0.140625	-0.0849200128616789	-0.125605528900521	0.981556764743365	0.878373290600877	1.40386356633942	-0.878788192959721
19	0.1484375	-0.0886543386703206	-0.121459734967911	0.98075092509515	0.965870056592052	1.30393443087816	-0.639551921186158
20	0.15625	-0.085576913867409	-0.124395704429122	0.982329205025532	1.05088423617103	1.26628622001239	-0.734574870487095
21	0.1640625	-0.0889800801151729	-0.124851999992233	0.982897626343802	0.896639848832839	1.23042782364535	-0.924776980745177
22	0.171875	-0.0849935930886055	-0.122206801732111	0.9831073195769	1.01688235529915	1.13027476339435	-0.978328455553525
23	0.1796875	-0.0861763215033464	-0.124386756905216	0.983336579064802	0.999136529502625	1.12044910476129	-0.998240805438806
24	0.1875	-0.0865597304541178	-0.125567681701801	0.98315476891242	0.984744106505683	1.31090849774257	-1.11658976457404
25	0.1953125	-0.0868230148289767	-0.125145268455473	0.982560539453837	1.03037876428407	1.28983723943776	-1.21237631670955
26	0.203125	-0.0890501441978495	-0.124560097326145	0.984901693082705	1.02376636462094	1.28198257721542	-1.1495155843287
27	0.2109375	-0.0894661746121142	-0.127127260741322	0.983740732858388	0.921178037788358	1.28360628233021	-1.07339270276199
28	0.21875	-0.0849223116246489	-0.126684033427092	0.982011264707292	0.925320624481143	1.28814425538801	-1.2888142742331
29	0.2265625	-0.0841318613234922	-0.125976202741818	0.982983808136058	0.984395160779094	1.2777003728789	-1.35686012425096
30	0.234375	-0.0887745244403874	-0.127830942106659	0.979352057335184	0.931905712999501	1.36369962459413	-1.18204433480647
31	0.2421875	-0.0849218150784312	-0.127009074290717	0.983213852559103	0.977587194970055	1.37799153928693	-1.14584573164491
32	0.25	-0.0874799298905649	-0.124136073703947	0.985448330254897	1.04292587216732	1.40280809935659	-1.00569277067913
33	0.2578125	-0.0893939827077784	-0.12393050243906	0.980289404230451	0.936081275595084	1.5851243499412	-1.03956781429564
34	0.265625	-0.0895627341355074	-0.124072297415617	0.981061298662415	0.910625918988035	1.58013939506344	-1.00679585131323
35	0.2734375	-0.0897530432337797	-0.123748420800892	0.983218892710944	1.10346650542908	1.61918065771648	-0.967283753961674
36	0.28125	-0.0877379403442011	-0.122566752570087	0.979834065212103	1.02046324986962	1.68510871806027	-0.938751781189098
37	0.2890625	-0.0862296001526231	-0.124279311453675	0.980550616599662	0.994228514210792	1.76068649508375	-1.06983310113546
38	0.296875	-0.0859102901532683	-0.124946883441188	0.982745790848749	1.19844648454763	1.68266831783594	-1.1543272766711
39	0.3046875	-0.089270011576307	-0.12479261507265	0.982508871079965	1.09470735574847	1.65902537641718	-1.06502175893757
40	0.3125	-0.0870115865898429	-0.126862308258799	0.984930283863287	1.06247039544539	1.71332388101654	-1.12466463160042
41	0.3203125	-0.0862131236491173	-0.123592895086629	0.98300020066611	1.12733415011593	1.80435673709767	-0.988153664121602
42	0.328125	-0.0859459036485743	-0.125652809525477	0.981520379902057	1.02906314699429	1.70759910681131	-0.955399752147738
43	0.3359375	-0.0855610223290176	-0.126728522432753	0.982508530891333	1.16148283842011	1.70531311625184	-1.01578261478697
44	0.34375	-0.086128849650092	-0.128330500466879	0.982017059380648	1.06366442126699	1.59622430877045	-1.17506723150515
45	0.3515625	-0.0868183975449711	-0.128882092071191	0.982250314871171	1.02333463285085	1.60633239882738	-0.972084954597027
46	0.359375	-0.0912161564416504	-0.125940007741322	0.984959320115273	0.993026580723171	1.76560440517342	-0.866326657775312
47	0.3671875	-0.0863314743660072	-0.127157180357076	0.984174650713548	1.0249334991723	1.68174829867315	-1.21032933413079
48	0.375	-0.0858866924017378	-0.127666450509409	0.980603325484321	1.09529392149047	1.83108562925902	-1.22728015694235
49	0.3828125	-0.0867751004530921	-0.125914627082056	0.982438662542201	1.0269768510865	1.82565920499158	-1.34344621078874
50	0.390625	-0.0820578199490962	-0.126972311514799	0.982097843260982	0.989042151080482	1.82836850796956	-1.44612589451237
51	0.3984375	-0.0840177598209888	-0.126127738272447	0.979968976332895	0.924917273643171	1.7922255684494	-1.40752349314609
52	0.40625	-0.0833725634087889	-0.12409479121915	0.981644540168957	0.987052681500168	1.72277829866366	-1.41627077093047
53	0.4140625	-0.0826884625407088	-0.129251221463773	0.982128835139776	0.822618370325794	1.7564650864116	-1.05073602729094
54	0.421875	-0.0813083641158195	-0.130159048938901	0.983865633349924	1.02009526906601	1.689586343029	-0.890180242674691
55	0.4296875	-0.082311421574739	-0.13068933457269	0.983809092060345	0.962968775310678	1.61336152844306	-0.696831949592653
56	0.4375	-0.0880151330654662	-0.126299031088405	0.982910251657651	0.84519852380744	1.72851456148727	-0.748842199388863
57	0.4453125	-0.0906837476943598	-0.123424282224473	0.982823043205875	0.964150830216499	1.74884004039557	-0.910343167698057
58	0.453125	-0.0893703757648338	-0.126548638784202	0.981939786371999	0.878836519229506	1.76891494736634	-1.02731647124336
59	0.4609375	-0.0805779456701822	-0.127527871421236	0.981610377743676	0.895734070079068	1.77807036414276	-1.19763237709877
60	0.46875	-0.0770878095943218	-0.129704091399105	0.98314306277626	0.843132313015165	1.73993735208842	-0.985356144548156
61	0.4765625	-0.0814425306341652	-0.129690330440657	0.984313562930266	0.862023957520493	1.73692070023618	-1.02935358789932
62	0.484375	-0.0881237409030076	-0.125127600099521	0.980917624977363	0.772653333621137	1.67576910835749	-0.764680194820021
63	0.4921875	-0.087212131916002	-0.126036751460802	0.979728201251307	0.82842613014624	1.69634623603763	-0.898245184889356
64	0.5	-0.0862208481618976	-0.128545585300773	0.979893416598603	0.840887319157901	1.82088719813928	-0.789511398576994
65	0.5078125	-0.0867103795889667	-0.126240755617004	0.982707265058295	0.760272075945516	1.79731829444636	-0.732523291771277
66	0.515625	-0.0874226814846241	-0.125686744687016	0.985190576182014	0.770110819960749	1.82412633216468	-0.673363517866782
67	0.5234375	-0.0904040078837449	-0.124014839050831	0.982283885660174	0.761676232979701	1.79512575579869	-0.848105009000284
68	0.53125	-0.0824821699525281	-0.126948730950747	0.981716667961678	0.733956953935541	1.57986911097254	-1.1228415398177
69	0.5390625	-0.0764014152751351	-0.126863215825065	0.982589512256636	0.589551702215072	1.6200142984363	-1.10263690586862
70	0.546875	-0.0772411732173542	-0.131114784368269	0.980684966345947	0.628384851110788	1.43839148551029	-0.975517330604232
71	0.5546875	-0.0833695387503145	-0.126086459032646	0.982883397701689	0.729788131021242	1.41217881967405	-0.190564130256281
72	0.5625	-0.0870363323562311	-0.124145731873211	0.982592708868687	0.731231124208764	1.43489169323852	-0.619914514325149
73	0.5703125	-0.0869679405760033	-0.126290222475903	0.982912186357467	0.800404410101532	1.38158016693681	-0.685509272091727
74	0.578125	-0.0780770287432918	-0.12054575021086	0.9828214010452	0.79961118195875	1.35955439480465	-1.04336340270435
75	0.5859375	-0.0810929192127557	-0.127482693048225	0.981206617945595	0.801290349847769	1.38745286809394	-0.895242622169434
76	0.59375	-0.0917389697517866	-0.121275885938048	0.982595187348452	0.972482857932659	1.56352065089029	-0.764419223836108
77	0.6015625	-0.0878533159011652	-0.124104820358565	0.981415604089343	1.07950576592652	1.63930635719571	-1.66674749626372
78	0.609375	-0.0845084664830862	-0.126575845451707	0.982646927461825	1.07634308970798	1.62705746755107	-1.7920055719329
79	0.6171875	-0.0811966171468639	-0.123655205082887	0.981590946475263	0.940707113644686	1.64567054679963	-1.8726922117524
80	0.625	-0.0797608535354973	-0.127981404565089	0.985896522029632	0.937653025915471	1.72622027136186	-1.30430267593809
81	0.6328125	-0.0842088206127731	-0.125646581148473	0.985147669135827	1.00974038316475	1.72115731727232	-1.0909387875248
82	0.640625	-0.0874877440953618	-0.127190311896031	0.982837770632994	1.00770169758416	1.86175210868131	-1.27497039191365
83	0.6484375	-0.0873885507585024	-0.124026627951399	0.985519229029858	1.18247756448001	1.93518888785241	-1.47314026038085
84	0.65625	-0.0875108681774083	-0.12348203837448	0.981497006115216	1.043457002985	1.92909407621433	-1.66809438710053
85	0.6640625	-0.0839190692263898	-0.127256625525956	0.980038604425584	1.00767388684548	1.93683780052864	-1.71518285365012
86	0.671875	-0.0810474431008484	-0.129197469011366	0.981130874198909	1.18371661182101	1.92860491540813	-1.60181228604292
87	0.6796875	-0.082317913302545	-0.127834093636395	0.981139963401723	1.04084166320951	2.11136598650215	-1.39416581075466
88	0.6875	-0.0841421130483918	-0.125472349729768	0.98343177004451	1.0465194799877	2.1758072733866	-1.35811358842433
89	0.6953125	-0.0816263224002842	-0.124305001929112	0.984207543137829	1.03910348177878	2.0732855735765	-1.32104892500127
90	0.703125	-0.0826680641016306	-0.125129134528842	0.978403119337396	1.01357708638886	2.17992818875097	-1.11341286013
91	0.7109375	-0.0845429984008909	-0.127068739192844	0.980482793024911	1.0720595717049	2.24339958735981	-1.10778603477497
92	0.71875	-0.0826796606150289	-0.127443954911417	0.985034348235834	1.04998560141558	2.18591368785526	-1.29106515446148
93	0.7265625	-0.0820975503888958	-0.127657238738978	0.983124027470905	0.931624111759787	2.23668511911712	-1.21249697616422
94	0.734375	-0.083658902095659	-0.13024194525468	0.983592866365142	0.947250540773125	2.40346723688382	-1.11561547965588
95	0.7421875	-0.0772414373311368	-0.129696254274314	0.98482735396857	1.17343547310608	2.33415154798647	-1.07076803885763
96	0.75	-0.0782759826089486	-0.128204731892963	0.984794086523805	1.12175044868643	2.30620302843346	-1.11618888620964
97	0.7578125	-0.0821681928110848	-0.131246690961171	0.983156580840755	1.06866847927508	2.32626794815969	-0.893974692590422
98	0.765625	-0.0862041169771594	-0.128593814200436	0.978654454547531	1.01789243184237	2.34895479572862	-0.975584616065594
99	0.7734375	-0.0862011385299261	-0.127948951208642	0.980056390648684	0.964603310785671	2.28387423975172	-0.858323187024312
100	0.78125	-0.078719456369586	-0.127303289307603	0.983689400603974	1.08686003652969	2.04036874897045	-0.588075161559525
101	0.7890625	-0.0864374160807933	-0.131648974278962	0.98136570563701	0.930743321227838	2.10249789302896	-0.681713395687256
102	0.796875	-0.0869469756451122	-0.127726519321707	0.983831739559448	1.01618309221475	2.18589957931242	-0.588339018370328
103	0.8046875	-0.0831233683919308	-0.124440165851149	0.984640527192209	1.0712313778039	2.37841342793502	-1.1398802261627
104	0.8125	-0.0768368235010515	-0.130837045547892	0.980308440794019	1.04891043662698	2.36459975429688	-1.64630143522384
105	0.8203125	-0.0745456453779046	-0.127845990264429	0.981833728372647	1.1082510042362	2.20073565949181	-1.56289496577905
