accuracy,f1,roc_auc,fold
0.4666666666666667,0.3333333333333333,0.4375,1
0.5333333333333333,0.36363636363636365,0.5089285714285714,2
0.8571428571428571,0.8333333333333334,0.8571428571428572,3
0.5,0.0,0.4897959183673469,4
0.5,0.2222222222222222,0.6020408163265305,5
