accuracy,f1,roc_auc,fold
0.4666666666666667,0.3333333333333333,0.5,1
0.4666666666666667,0.3333333333333333,0.5089285714285714,2
0.42857142857142855,0.6,0.7142857142857142,3
0.5,0.0,0.3673469387755102,4
0.5,0.0,0.5204081632653061,5
