accuracy,f1,roc_auc,fold
0.5333333333333333,0.36363636363636365,0.5267857142857143,1
0.6,0.4,0.5982142857142857,2
0.8571428571428571,0.8333333333333334,0.14285714285714285,3
0.5,0.0,0.5102040816326531,4
0.5714285714285714,0.25,0.3979591836734694,5
