accuracy,f1,roc_auc,fold
0.5333333333333333,0.36363636363636365,0.5446428571428572,1
0.6666666666666666,0.4444444444444444,0.6875,2
0.35714285714285715,0.5263157894736842,0.42857142857142855,3
0.5,0.2222222222222222,0.4897959183673469,4
0.35714285714285715,0.18181818181818182,0.3979591836734694,5
