Frame #	Time [s]	ACC ML [g]	ACC AP [g]	ACC SI [g]	GYR ML [deg/s]	GYR AP [deg/s]	GYR SI [deg/s]
1	0.0078125	-0.035278208725156	-0.21168868663957	0.972507473211398	1.003571543578	0.42006743414489	-2.27490991224652
2	0.015625	-0.0384229155547652	-0.210476848649713	0.9708266928558	0.944040774397703	0.396754957834591	-2.2371649732209
3	0.0234375	-0.0335543928585564	-0.211508167612128	0.972747683346563	0.934440755906341	0.279477793109779	-2.20824086794689
4	0.03125	-0.0321149190499772	-0.21597669363619	0.972281674582943	0.908568078846839	0.361408911940008	-1.9154085138001
5	0.0390625	-0.0369492213236735	-0.213507688904254	0.973738358350478	0.970374847490721	0.280446759539073	-1.82533566075295
6	0.046875	-0.0345515134436533	-0.214219777864606	0.971281029125292	0.976335113754443	0.289740633150688	-1.7336641201598
7	0.0546875	-0.0374382345301564	-0.215020654151769	0.972069179984889	0.903010243566143	0.422736373095999	-1.69015299773533
8	0.0625	-0.0377043172376625	-0.209807381674394	0.972942138418172	0.869785768488687	0.287196033079842	-1.86853108762295
9	0.0703125	-0.0379406051292969	-0.212655804888636	0.973824196593898	0.905675671459151	0.355520505729508	-1.90808510062109
10	0.078125	-0.0374391309534538	-0.213144934631542	0.971426492134702	0.936388770209773	0.459333200917411	-1.93261380828473
11	0.0859375	-0.0362651722480602	-0.211005726144724	0.973149551800644	0.977978000196025	0.639069209536893	-1.98496375471532
12	0.09375	-0.0383804764003918	-0.213107912952397	0.973319857938898	0.794734322490782	0.666445573035351	-2.03226593661308
13	0.1015625	-0.0367865628031868	-0.213697315705011	0.972713898052957	0.841709456202663	0.536953965345703	-2.06122710468159
14	0.109375	-0.0381001854662194	-0.213325050085865	0.973274577575934	0.827194490338277	0.698713355328397	-1.99179973143123
15	0.1171875	-0.0382840170050345	-0.213474645690249	0.969584502714491	0.843506543011582	0.64453483762017	-1.99523043826202
16	0.125	-0.0368461836142494	-0.214036241036508	0.972760925009612	0.999536102023798	0.731719356102819	-1.95283328169503
17	0.1328125	-0.0378339901243595	-0.210824647980488	0.972034991268112	0.844082972126922	0.821344385387663	-1.82170081256905
18	0.140625	-0.0370553838716384	-0.214753506304237	0.97348900288554	0.860820416937219	0.76567106988812	-1.88057731277028
19	0.1484375	-0.034945741434614	-0.214702359310835	0.972999363051416	0.739041870986904	0.751847679472823	-1.71654566258421
20	0.15625	-0.0348398693502123	-0.210391440232178	0.973023691607138	0.827763469405924	0.730522636358895	-1.49325298396003
21	0.1640625	-0.0369129489756698	-0.213503027493728	0.970774647607492	0.875507219508112	0.681394429498484	-1.39748443967538
22	0.171875	-0.0389593973197375	-0.214248041087431	0.971117367908956	0.934981943781367	0.696263694290013	-1.35511280339144
23	0.1796875	-0.0386249533718193	-0.216182292547024	0.976083185465878	0.906543861145385	0.750328518012028	-1.32291863011734
24	0.1875	-0.0382269876517844	-0.211562910563996	0.970198339184391	0.869734527769446	0.837908919467927	-1.2192019717951
25	0.1953125	-0.0378910323301524	-0.212826814540285	0.969205100063803	1.00611691250915	0.993947234717746	-1.03471471333965
26	0.203125	-0.0401841205779213	-0.219749016061101	0.973911336873721	0.805140012794086	0.979951512626885	-0.344701855943383
27	0.2109375	-0.043953840017926	-0.204890034039035	0.972069051691071	0.792860883903337	0.992001163883982	-0.00443570818018179
28	0.21875	-0.0438578015815063	-0.19720014158365	0.971531674636973	0.775397481626417	1.2973167219176	-0.211969665171859
29	0.2265625	-0.0458680981516999	-0.210029791259012	0.973235379655995	0.753298393957924	1.72606174977324	-0.806725390829346
30	0.234375	-0.0402470478823454	-0.213582297892749	0.971577386091048	0.710570385820579	1.82476205971991	-2.19540247573567
31	0.2421875	-0.0324463775126806	-0.215907052268219	0.969786542025308	0.679626957914468	1.79458184633536	-2.27881911943177
32	0.25	-0.0332414575789591	-0.219069701301877	0.971122154120577	0.818492311021832	1.75599292383665	-1.49876236273759
33	0.2578125	-0.031907514620894	-0.211631843413718	0.977799288352535	0.745835346879256	1.68842243243586	-1.14242976717832
