Frame #	Time [s]	ACC ML [g]	ACC AP [g]	ACC SI [g]	GYR ML [deg/s]	GYR AP [deg/s]	GYR SI [deg/s]
1	0.0078125	-0.0230431452028665	-0.151151950388067	0.978604317954659	1.00758397201672	0.30063884637439	-0.671885935314162
2	0.015625	-0.0233788904826267	-0.14901497649426	0.982725085124297	1.04436337239191	0.586705899744387	-0.842132678636159
3	0.0234375	-0.0179880589646736	-0.147508728560225	0.982794533656898	1.04180389150613	0.614358155778305	-1.31164881602222
4	0.03125	-0.0191823082275218	-0.152669672135481	0.981941112476499	1.01052755018689	0.798762820080439	-1.22580572051498
5	0.0390625	-0.0212209862121848	-0.141174580953276	0.980171480560889	0.866943422498257	0.962978405293934	-0.962119606384649
6	0.046875	-0.0176423667483841	-0.144031579696459	0.979691017677099	1.04694193249331	1.15104987766046	-1.22402630454629
7	0.0546875	-0.0188786861174139	-0.146879717857834	0.982422953913766	0.899566226998491	1.31165947970559	-1.35034869992397
8	0.0625	-0.011462261861684	-0.149487667869982	0.983527601336353	0.667521034241098	1.18774861208597	-1.61298404140248
9	0.0703125	-0.0163099402939817	-0.144289497450125	0.979073926955995	0.619130114161513	1.13496124944976	-1.10097924261409
10	0.078125	-0.0164572757725623	-0.143165925846923	0.979569762859528	0.635718245105236	1.29411300252633	-1.12326235756179
11	0.0859375	-0.0147243461743634	-0.146219365011215	0.980839812920893	0.442558054088513	1.20412332508074	-1.13109606241932
12	0.09375	-0.0219330428821495	-0.142240051717366	0.980239406335322	0.465115077670788	1.2596482287942	-1.09416797007724
13	0.1015625	-0.0170314437174861	-0.141789689570736	0.984067153196962	0.578600025945545	1.34411111414124	-1.33571459720042
14	0.109375	-0.0130617866271565	-0.143555721415961	0.985536354719506	0.189936279224142	1.15429410380547	-1.03108813982794
15	0.1171875	-0.0159241392582001	-0.143833965806573	0.981449570308225	0.194601712455164	1.30970439815073	-0.90495002419132
16	0.125	-0.0185552115057416	-0.140565893547732	0.983282558868718	0.469278741272506	1.46865202137781	-0.897597459577753
17	0.1328125	-0.0230696967380197	-0.134953890714378	0.983703511143355	0.575448066034791	1.48636810836532	-0.862522562018348
18	0.140625	-0.0262581894608539	-0.133977364094578	0.983220766845259	0.677883775060312	1.4318301120359	-1.32723804099699
19	0.1484375	-0.014138779057891	-0.140567114738669	0.983764639268755	0.853609889000707	1.45337679643628	-1.87942396054523
20	0.15625	-0.0169582366351824	-0.141187731450591	0.983404653131744	0.78077189146344	1.49966642499699	-1.82544916895224
21	0.1640625	-0.0146698430678503	-0.142791065279435	0.987718654714562	0.716845121863343	1.3506061249353	-2.08762536201246
22	0.171875	-0.0062230335177129	-0.143555749714872	0.984082144867404	0.673689041827585	1.3220605654417	-1.75698738385386
23	0.1796875	-0.0142044673904532	-0.14260682024179	0.983382230954124	0.512330817985442	1.38793987485597	-1.4874828567377
24	0.1875	-0.0125371476604289	-0.13961892347982	0.98209353661002	0.599682990888786	1.14473955759162	-1.72112667423487
25	0.1953125	-0.0146906678915261	-0.139055506494182	0.985117942139243	0.656522080002277	1.10937466612887	-1.73616566637394
26	0.203125	-0.0161959927437588	-0.142191200461123	0.981586805450988	0.663087415813173	1.03819286114064	-1.64758207740283
27	0.2109375	-0.0188059317242094	-0.143993816042527	0.978305140202454	0.767302154137468	1.04022636999253	-1.66970097920319
28	0.21875	-0.0274142271047198	-0.136757060246345	0.983786181325854	0.829507183147628	1.31814364250336	-1.64264974686941
29	0.2265625	-0.0243621199902221	-0.135168218183185	0.978526395846744	0.948435982817621	1.32043260185212	-1.95742253729195
30	0.234375	-0.021137412372789	-0.138314490423103	0.982849373114785	1.13409099404619	1.59925076719711	-2.41219460783903
31	0.2421875	-0.0184678520834565	-0.140636607023144	0.982371233661655	0.991151171282003	1.59947627959862	-2.3165637868919
32	0.25	-0.0143921797122677	-0.147107102179248	0.981697165576544	0.88307815530078	1.60111208939379	-2.40545112470263
33	0.2578125	-0.0171772079634521	-0.143223173169359	0.982293881123581	0.929591610155109	1.70226810995957	-2.39388292584376
34	0.265625	-0.00912408900260239	-0.144268428154625	0.983976065249283	0.771364162311477	1.53377084517471	-2.32820669616893
35	0.2734375	-0.0107613334673322	-0.144862726523154	0.985366281384723	0.6936985376319	1.45388895126881	-1.69521848628457
36	0.28125	-0.0131153564205847	-0.146488512136478	0.983586888603484	0.521877563890075	1.32676549581162	-1.54623400024534
37	0.2890625	-0.0133307489260087	-0.141444186401561	0.983562236167049	0.629969947462637	1.24025423588443	-1.66583862211561
38	0.296875	-0.0217403769240856	-0.139494366223201	0.981979562766654	0.760114832641522	1.29506273262356	-1.57606504991024
39	0.3046875	-0.0139454794003892	-0.142402672020687	0.986147959699062	0.772518732926112	1.2370430455074	-1.70599691515872
40	0.3125	-0.0194238406235246	-0.13973372735069	0.982553621065245	0.827047026360513	1.12280861477114	-1.64230242122506
41	0.3203125	-0.0172371078199428	-0.145561026188054	0.984120911595909	0.739012700760252	1.0942237511004	-1.92113040531831
42	0.328125	-0.0119916013925939	-0.14116086840157	0.984570819309518	0.723048637535877	1.0549337459695	-2.06266525013821
43	0.3359375	-0.0137326452973822	-0.140272782933684	0.984550245370599	0.668052298999851	1.1625921068222	-2.16977596745427
44	0.34375	-0.0125644280086018	-0.144022788474399	0.987295962441593	0.621818065658759	1.12619660468203	-1.92085895257441
45	0.3515625	-0.015365153688951	-0.144430970002651	0.981106684272118	0.455511543747435	1.16201276061936	-2.02831216535443
46	0.359375	-0.0131019035881158	-0.142522591148438	0.982933203894305	0.453759449775916	0.950928326592595	-2.02837989834065
47	0.3671875	-0.0150925199008766	-0.142544861864439	0.98621273864552	0.41413737636069	0.777189324572719	-1.9898784371679
48	0.375	-0.0165133871947098	-0.140540962301518	0.982198561282173	0.287842594612378	0.809429900998085	-2.13886065688362
49	0.3828125	-0.0185158809908549	-0.140651131113311	0.981845165254519	0.336234276313837	0.603915162604153	-2.08936862926671
50	0.390625	-0.0191470164070587	-0.142200230777709	0.983387670451537	0.331646180893891	0.771804923915032	-2.28780213940146
51	0.3984375	-0.0178511958964475	-0.140191962721424	0.981155091154823	0.153179008251467	0.782333061227825	-2.22092218406
52	0.40625	-0.0151690130558904	-0.145089072461956	0.987232454031655	-0.00585771276478311	0.803069100649124	-2.33405588062447
53	0.4140625	-0.0164962940341212	-0.138501008508932	0.986332889257435	-0.307672087079551	0.891814810779458	-2.03225387965761
54	0.421875	-0.0169954495439239	-0.139776915146199	0.982044305174448	-0.413188627262597	0.868284499337065	-2.03027215965261
55	0.4296875	-0.0180861627198198	-0.142592459737696	0.983006088190448	-0.455228219189958	1.03735885689329	-2.22930274232437
56	0.4375	-0.0166152497218376	-0.137388882720718	0.979030191610137	-0.787108593291936	1.07276265598193	-2.15124306357554
57	0.4453125	-0.0174953405143646	-0.140134074055591	0.983104684616366	-0.774654394688278	1.07856425279141	-2.28426045855322
58	0.453125	-0.0145330562108921	-0.138644404259023	0.983553549923165	-0.781216561359591	1.06631750624091	-2.55470852745947
59	0.4609375	-0.0125165912666066	-0.140083747987876	0.98369985110516	-0.952893458719766	0.980064504904308	-2.55103295371976
60	0.46875	-0.0190361770928848	-0.142324794696919	0.982225800850559	-0.673716408929326	1.09464191007882	-2.95724249542377
61	0.4765625	-0.0218640689995642	-0.136646246755651	0.978938580139472	-0.225891804674202	1.40729594212524	-3.20725948606953
62	0.484375	-0.0277051277223953	-0.14116262996324	0.982605233761929	0.0212280191719212	1.54371231741411	-3.07547871183089
63	0.4921875	-0.0160957226333215	-0.145555340695428	0.980746981098996	0.330195036210899	1.48360189158971	-3.61944793158472
64	0.5	-0.0137900692534701	-0.140468897375131	0.982020663657634	0.366500380317538	1.50290380074053	-2.62628263808926
65	0.5078125	-0.0151540229797526	-0.140938658584404	0.986682024705528	0.159587855337188	1.52380810888816	-1.88444604187401
66	0.515625	-0.0130474518564316	-0.142411692061255	0.987542024968302	-0.158112853072446	1.39335941779983	-1.71472377088246
67	0.5234375	-0.0153930621329	-0.139010414927582	0.984803447683955	-0.182927935073007	1.42218070994165	-1.03514468821032
68	0.53125	-0.0130670883756072	-0.134648768264319	0.985535323720443	-0.0938313545680058	1.2507051621425	-1.25721648430673
69	0.5390625	-0.0141436735258877	-0.136871779574851	0.986067023676309	-0.142781268849026	1.17817545723277	-1.31854380592573
