representation,model,split,accuracy,f1,auc,ap
TUG,lr_l1,45,0.6388888888888888,0.6486486486486487,0.721875,0.7562414694187518
TUG,lr_l1,46,0.7027027027027027,0.7441860465116279,0.8352941176470587,0.8700873271253708
TUG,lr_l1,47,0.6666666666666666,0.6470588235294118,0.8390092879256965,0.8660326631907993
TUG,lr_l1,48,0.7222222222222222,0.7222222222222222,0.8421052631578947,0.8735848164307756
TUG,lr_l1,49,0.7777777777777778,0.8095238095238095,0.771875,0.7423887334389629
TUG,lr_l1,50,0.6388888888888888,0.6666666666666666,0.7437499999999999,0.7951465495289025
TUG,pca64_lr_l2,1,0.7027027027027027,0.7027027027027027,0.7294117647058824,0.8079526502013574
TUG,pca64_lr_l2,2,0.75,0.8,0.8235294117647058,0.7548118979946421
TUG,pca64_lr_l2,3,0.7777777777777778,0.8,0.848297213622291,0.8654482276440321
TUG,pca64_lr_l2,4,0.8333333333333334,0.85,0.846875,0.8814265238219547
TUG,pca64_lr_l2,5,0.7222222222222222,0.7058823529411765,0.821875,0.8097342009842011
TUG,pca64_lr_l2,6,0.6486486486486487,0.6829268292682927,0.7441176470588236,0.7361935329378322
TUG,pca64_lr_l2,7,0.6666666666666666,0.7142857142857143,0.758513931888545,0.7938045808008116
TUG,pca64_lr_l2,8,0.8333333333333334,0.85,0.9256965944272446,0.9398417234640144
TUG,pca64_lr_l2,9,0.7777777777777778,0.8,0.784375,0.7558950050394558
TUG,pca64_lr_l2,10,0.8333333333333334,0.8571428571428571,0.8624999999999999,0.8822765161376518
TUG,pca64_lr_l2,11,0.8378378378378378,0.85,0.8558823529411764,0.8707535674679641
TUG,pca64_lr_l2,12,0.75,0.7692307692307693,0.8080495356037152,0.8347714691388308
TUG,pca64_lr_l2,13,0.75,0.7692307692307693,0.848297213622291,0.8528375489245053
TUG,pca64_lr_l2,14,0.6666666666666666,0.7142857142857143,0.715625,0.7116349959483834
TUG,pca64_lr_l2,15,0.6388888888888888,0.6666666666666666,0.6812499999999999,0.7586518978058425
TUG,pca64_lr_l2,16,0.6756756756756757,0.7142857142857143,0.7147058823529411,0.7818756970998351
TUG,pca64_lr_l2,17,0.8333333333333334,0.85,0.8111455108359134,0.7706229660115924
TUG,pca64_lr_l2,18,0.8888888888888888,0.8947368421052632,0.8947368421052632,0.907274461547722
TUG,pca64_lr_l2,19,0.6944444444444444,0.7317073170731707,0.8374999999999999,0.8779369852692898
TUG,pca64_lr_l2,20,0.7777777777777778,0.8095238095238095,0.825,0.7937731770838732
TUG,pca64_lr_l2,21,0.7297297297297297,0.7222222222222222,0.8911764705882352,0.9141316459324269
TUG,pca64_lr_l2,22,0.7777777777777778,0.8,0.8173374613003096,0.8374086968258851
TUG,pca64_lr_l2,23,0.75,0.7804878048780488,0.8421052631578947,0.8958224065809204
TUG,pca64_lr_l2,24,0.6388888888888888,0.6829268292682927,0.7,0.7137838589271145
TUG,pca64_lr_l2,25,0.6388888888888888,0.6666666666666666,0.73125,0.7561807329105
TUG,pca64_lr_l2,26,0.7297297297297297,0.7222222222222222,0.7764705882352941,0.7635230694266993
TUG,pca64_lr_l2,27,0.7222222222222222,0.75,0.7987616099071208,0.8391761087752612
TUG,pca64_lr_l2,28,0.8055555555555556,0.8372093023255814,0.8328173374613003,0.8303774326627511
TUG,pca64_lr_l2,29,0.75,0.7692307692307693,0.821875,0.8452679141698614
TUG,pca64_lr_l2,30,0.7222222222222222,0.7619047619047619,0.803125,0.8255662045399899
TUG,pca64_lr_l2,31,0.5675675675675675,0.6,0.6970588235294117,0.729020021426503
TUG,pca64_lr_l2,32,0.6666666666666666,0.6842105263157895,0.761609907120743,0.7658034664825835
TUG,pca64_lr_l2,33,0.75,0.7804878048780488,0.8575851393188854,0.8925659330276936
TUG,pca64_lr_l2,34,0.7222222222222222,0.7727272727272727,0.825,0.7927431827431827
TUG,pca64_lr_l2,35,0.8055555555555556,0.8292682926829268,0.86875,0.8988288158895121
TUG,pca64_lr_l2,36,0.6756756756756757,0.7,0.6852941176470588,0.6668767936841359
TUG,pca64_lr_l2,37,0.8055555555555556,0.8205128205128205,0.8235294117647058,0.8361793394627024
TUG,pca64_lr_l2,38,0.8888888888888888,0.9,0.9009287925696594,0.8951771344817621
TUG,pca64_lr_l2,39,0.7222222222222222,0.7619047619047619,0.84375,0.8914523297583643
TUG,pca64_lr_l2,40,0.7777777777777778,0.7894736842105263,0.79375,0.8463370908819203
TUG,pca64_lr_l2,41,0.7297297297297297,0.7619047619047619,0.8323529411764706,0.8616870185918384
TUG,pca64_lr_l2,42,0.75,0.7567567567567568,0.8421052631578947,0.787536398010593
TUG,pca64_lr_l2,43,0.8333333333333334,0.8421052631578947,0.8823529411764706,0.8851299167642657
TUG,pca64_lr_l2,44,0.75,0.7804878048780488,0.846875,0.8918750017113397
TUG,pca64_lr_l2,45,0.6666666666666666,0.7,0.721875,0.7580753431911564
TUG,pca64_lr_l2,46,0.7837837837837838,0.8181818181818182,0.9117647058823529,0.9322118884166941
TUG,pca64_lr_l2,47,0.6944444444444444,0.6857142857142857,0.8359133126934984,0.859957907375765
TUG,pca64_lr_l2,48,0.6944444444444444,0.717948717948718,0.8452012383900929,0.8626795317971787
TUG,pca64_lr_l2,49,0.75,0.7804878048780488,0.784375,0.757107615413831
TUG,pca64_lr_l2,50,0.8055555555555556,0.8444444444444444,0.778125,0.8165143266792885
TUG,pca32_lr_l2,1,0.7027027027027027,0.7027027027027027,0.7294117647058824,0.8079526502013574
TUG,pca32_lr_l2,2,0.7777777777777778,0.8181818181818182,0.8204334365325077,0.751630868497823
TUG,pca32_lr_l2,3,0.7777777777777778,0.8,0.848297213622291,0.8654482276440321
TUG,pca32_lr_l2,4,0.8333333333333334,0.85,0.85,0.8845217619171928
TUG,pca32_lr_l2,5,0.7222222222222222,0.7058823529411765,0.821875,0.8097342009842011
TUG,pca32_lr_l2,6,0.6486486486486487,0.6829268292682927,0.7411764705882353,0.732988404732704
TUG,pca32_lr_l2,7,0.6666666666666666,0.7142857142857143,0.761609907120743,0.7953648054731643
TUG,pca32_lr_l2,8,0.8333333333333334,0.85,0.9256965944272446,0.9398417234640144
TUG,pca32_lr_l2,9,0.7777777777777778,0.8,0.784375,0.7558950050394558
TUG,pca32_lr_l2,10,0.8333333333333334,0.8571428571428571,0.8624999999999999,0.8822765161376518
TUG,pca32_lr_l2,11,0.8378378378378378,0.85,0.8558823529411764,0.8707535674679641
TUG,pca32_lr_l2,12,0.75,0.7692307692307693,0.8080495356037152,0.8347714691388308
TUG,pca32_lr_l2,13,0.75,0.7692307692307693,0.848297213622291,0.8528375489245053
TUG,pca32_lr_l2,14,0.6666666666666666,0.7142857142857143,0.71875,0.7134207102340977
TUG,pca32_lr_l2,15,0.6388888888888888,0.6666666666666666,0.6812499999999999,0.7586518978058425
TUG,pca32_lr_l2,16,0.6756756756756757,0.7142857142857143,0.7147058823529411,0.7818756970998351
TUG,pca32_lr_l2,17,0.8333333333333334,0.85,0.8111455108359134,0.7706229660115924
TUG,pca32_lr_l2,18,0.8888888888888888,0.8947368421052632,0.891640866873065,0.9063831959505739
TUG,pca32_lr_l2,19,0.6944444444444444,0.7317073170731707,0.8374999999999999,0.8779369852692898
TUG,pca32_lr_l2,20,0.7777777777777778,0.8095238095238095,0.8218749999999999,0.7919333502440463
TUG,pca32_lr_l2,21,0.7567567567567568,0.7428571428571429,0.8911764705882352,0.9141316459324269
TUG,pca32_lr_l2,22,0.7777777777777778,0.8,0.8173374613003096,0.8374086968258851
TUG,pca32_lr_l2,23,0.75,0.7804878048780488,0.8421052631578947,0.8958224065809204
TUG,pca32_lr_l2,24,0.6388888888888888,0.6829268292682927,0.7,0.7137838589271145
TUG,pca32_lr_l2,25,0.6388888888888888,0.6666666666666666,0.73125,0.7561807329105
TUG,pca32_lr_l2,26,0.7027027027027027,0.7027027027027027,0.7794117647058824,0.7648564027600326
TUG,pca32_lr_l2,27,0.7222222222222222,0.75,0.7956656346749226,0.8325971614068401
TUG,pca32_lr_l2,28,0.8055555555555556,0.8372093023255814,0.8328173374613003,0.8303774326627511
TUG,pca32_lr_l2,29,0.75,0.7692307692307693,0.821875,0.8452679141698614
TUG,pca32_lr_l2,30,0.7222222222222222,0.7619047619047619,0.803125,0.8255662045399899
TUG,pca32_lr_l2,31,0.5675675675675675,0.6,0.6970588235294117,0.729020021426503
TUG,pca32_lr_l2,32,0.6666666666666666,0.6842105263157895,0.761609907120743,0.7658034664825835
TUG,pca32_lr_l2,33,0.75,0.7804878048780488,0.8606811145510835,0.8937326429058372
TUG,pca32_lr_l2,34,0.7222222222222222,0.7727272727272727,0.83125,0.7976804868184179
TUG,pca32_lr_l2,35,0.8055555555555556,0.8292682926829268,0.86875,0.8988288158895121
TUG,pca32_lr_l2,36,0.7027027027027027,0.7317073170731707,0.6882352941176471,0.6679851680683724
TUG,pca32_lr_l2,37,0.8055555555555556,0.8205128205128205,0.8235294117647058,0.8361793394627024
TUG,pca32_lr_l2,38,0.8888888888888888,0.9,0.9009287925696594,0.8951771344817621
TUG,pca32_lr_l2,39,0.7222222222222222,0.7619047619047619,0.84375,0.8914523297583643
TUG,pca32_lr_l2,40,0.7777777777777778,0.7894736842105263,0.79375,0.8463370908819203
TUG,pca32_lr_l2,41,0.7297297297297297,0.7619047619047619,0.8323529411764706,0.8616870185918384
TUG,pca32_lr_l2,42,0.75,0.7567567567567568,0.8390092879256965,0.7832080695830332
TUG,pca32_lr_l2,43,0.8333333333333334,0.8421052631578947,0.8823529411764706,0.8851299167642657
TUG,pca32_lr_l2,44,0.75,0.7804878048780488,0.846875,0.8918750017113397
TUG,pca32_lr_l2,45,0.6666666666666666,0.7,0.721875,0.7580753431911564
TUG,pca32_lr_l2,46,0.7837837837837838,0.8181818181818182,0.9147058823529411,0.9357833169881227
TUG,pca32_lr_l2,47,0.6944444444444444,0.6857142857142857,0.8359133126934984,0.859957907375765
TUG,pca32_lr_l2,48,0.6944444444444444,0.717948717948718,0.8452012383900929,0.8626795317971787
TUG,pca32_lr_l2,49,0.75,0.7804878048780488,0.7875,0.7587874573110641
TUG,pca32_lr_l2,50,0.8055555555555556,0.8444444444444444,0.778125,0.8165143266792885
TUG,mi128_lr_l2,1,0.6756756756756757,0.6842105263157895,0.7294117647058824,0.8079526502013574
TUG,mi128_lr_l2,2,0.75,0.8,0.8297213622291022,0.7601278193770454
TUG,mi128_lr_l2,3,0.7777777777777778,0.8,0.8606811145510835,0.8775786947182826
TUG,mi128_lr_l2,4,0.8055555555555556,0.8205128205128205,0.840625,0.8742873253767218
TUG,mi128_lr_l2,5,0.6388888888888888,0.6060606060606061,0.79375,0.7873391227409265
TUG,mi128_lr_l2,6,0.6756756756756757,0.7142857142857143,0.75,0.7395026200135226
TUG,mi128_lr_l2,7,0.6944444444444444,0.7317073170731707,0.7678018575851393,0.8005433188728381
TUG,mi128_lr_l2,8,0.8055555555555556,0.8292682926829268,0.9287925696594428,0.9459287358668163
TUG,mi128_lr_l2,9,0.6666666666666666,0.625,0.7625,0.7638731725547752
TUG,mi128_lr_l2,10,0.8055555555555556,0.8292682926829268,0.85,0.8757967386883845
TUG,mi128_lr_l2,11,0.8108108108108109,0.8205128205128205,0.8441176470588235,0.857561828651225
TUG,mi128_lr_l2,12,0.75,0.7692307692307693,0.8080495356037152,0.8347714691388308
TUG,mi128_lr_l2,13,0.6944444444444444,0.717948717948718,0.826625386996904,0.8395099909268287
TUG,mi128_lr_l2,14,0.6944444444444444,0.7441860465116279,0.7249999999999999,0.7156078713243204
TUG,mi128_lr_l2,15,0.5833333333333334,0.5945945945945946,0.6875,0.7628034648023583
TUG,mi128_lr_l2,16,0.6756756756756757,0.7142857142857143,0.7147058823529411,0.7830100162120956
TUG,mi128_lr_l2,17,0.7222222222222222,0.7222222222222222,0.8049535603715171,0.7708693954823986
TUG,mi128_lr_l2,18,0.8611111111111112,0.8648648648648649,0.891640866873065,0.9039152111489979
TUG,mi128_lr_l2,19,0.7222222222222222,0.7619047619047619,0.853125,0.8870040211745611
TUG,mi128_lr_l2,20,0.75,0.7804878048780488,0.828125,0.8014983666976078
TUG,mi128_lr_l2,21,0.7027027027027027,0.6857142857142857,0.8529411764705882,0.8817065869128782
TUG,mi128_lr_l2,22,0.7222222222222222,0.7368421052631579,0.8173374613003096,0.8374086968258851
TUG,mi128_lr_l2,23,0.7777777777777778,0.8095238095238095,0.8668730650154799,0.9084515903310164
TUG,mi128_lr_l2,24,0.7222222222222222,0.75,0.690625,0.7005975108897603
TUG,mi128_lr_l2,25,0.5833333333333334,0.6153846153846154,0.725,0.7527158206297982
TUG,mi128_lr_l2,26,0.7297297297297297,0.7222222222222222,0.7941176470588235,0.7719362869421296
TUG,mi128_lr_l2,27,0.75,0.7692307692307693,0.804953560371517,0.8364731928887068
TUG,mi128_lr_l2,28,0.75,0.7804878048780488,0.8328173374613003,0.8369807285108981
TUG,mi128_lr_l2,29,0.7222222222222222,0.75,0.821875,0.8447534626627629
TUG,mi128_lr_l2,30,0.7222222222222222,0.7619047619047619,0.7875,0.8208071383380982
TUG,mi128_lr_l2,31,0.5675675675675675,0.6,0.7058823529411765,0.7422173472345099
TUG,mi128_lr_l2,32,0.6944444444444444,0.6857142857142857,0.7647058823529411,0.7716030757355294
TUG,mi128_lr_l2,33,0.8055555555555556,0.8292682926829268,0.8606811145510835,0.8955734473300452
TUG,mi128_lr_l2,34,0.7777777777777778,0.8095238095238095,0.834375,0.803964559405736
TUG,mi128_lr_l2,35,0.8333333333333334,0.8571428571428571,0.865625,0.8960703706310669
TUG,mi128_lr_l2,36,0.7027027027027027,0.7317073170731707,0.7,0.6727861168003556
TUG,mi128_lr_l2,37,0.8055555555555556,0.8205128205128205,0.8390092879256966,0.8492106380863496
TUG,mi128_lr_l2,38,0.8333333333333334,0.8421052631578947,0.9009287925696594,0.8951771344817621
TUG,mi128_lr_l2,39,0.6666666666666666,0.7272727272727273,0.8625,0.9127434356682784
TUG,mi128_lr_l2,40,0.6944444444444444,0.6857142857142857,0.7749999999999999,0.8353013260893696
TUG,mi128_lr_l2,41,0.7297297297297297,0.75,0.823529411764706,0.8552611181921528
TUG,mi128_lr_l2,42,0.7777777777777778,0.7894736842105263,0.826625386996904,0.7759968597402445
TUG,mi128_lr_l2,43,0.8333333333333334,0.8421052631578947,0.891640866873065,0.8885228396308726
TUG,mi128_lr_l2,44,0.75,0.7906976744186046,0.84375,0.8942790848857027
TUG,mi128_lr_l2,45,0.6111111111111112,0.631578947368421,0.721875,0.7541712209435245
TUG,mi128_lr_l2,46,0.8108108108108109,0.8372093023255814,0.9205882352941177,0.9360008305964191
TUG,mi128_lr_l2,47,0.6944444444444444,0.6857142857142857,0.8297213622291022,0.8583429726029357
TUG,mi128_lr_l2,48,0.7222222222222222,0.7368421052631579,0.848297213622291,0.8770183033340926
TUG,mi128_lr_l2,49,0.75,0.7804878048780488,0.778125,0.7485564845800914
TUG,mi128_lr_l2,50,0.75,0.8,0.76875,0.8122740107404598
SelfPace,lr_l2,1,0.5675675675675675,0.6363636363636364,0.5794117647058823,0.6436177148242568
SelfPace,lr_l2,2,0.6388888888888888,0.6829268292682927,0.6470588235294117,0.6479366614914714
SelfPace,lr_l2,3,0.7222222222222222,0.782608695652174,0.7770897832817337,0.7536586492102217
SelfPace,lr_l2,4,0.6388888888888888,0.5806451612903226,0.84375,0.8643400513717228
SelfPace,lr_l2,5,0.6944444444444444,0.7317073170731707,0.70625,0.7552409041268578
SelfPace,lr_l2,6,0.5405405405405406,0.6222222222222222,0.5647058823529412,0.5775696679585437
SelfPace,lr_l2,7,0.6388888888888888,0.6060606060606061,0.7182662538699691,0.7336784207654969
SelfPace,lr_l2,8,0.6666666666666666,0.7391304347826086,0.7554179566563468,0.766962302471305
SelfPace,lr_l2,9,0.7222222222222222,0.7727272727272727,0.6875,0.6616221704640065
SelfPace,lr_l2,10,0.5833333333333334,0.6153846153846154,0.634375,0.6339861368317172
SelfPace,lr_l2,11,0.7297297297297297,0.7368421052631579,0.8088235294117647,0.856362371288842
SelfPace,lr_l2,12,0.6111111111111112,0.6111111111111112,0.7027863777089783,0.6334390230093767
SelfPace,lr_l2,13,0.75,0.7906976744186046,0.6996904024767802,0.7102811617787599
SelfPace,lr_l2,14,0.6111111111111112,0.6818181818181818,0.69375,0.7514604074780237
SelfPace,lr_l2,15,0.6111111111111112,0.65,0.65,0.6934719324859191
SelfPace,lr_l2,16,0.4594594594594595,0.5454545454545454,0.5205882352941177,0.5850460433563882
SelfPace,lr_l2,17,0.7222222222222222,0.7222222222222222,0.8452012383900929,0.8725919098569663
SelfPace,lr_l2,18,0.7222222222222222,0.7222222222222222,0.8080495356037152,0.8041036729476767
SelfPace,lr_l2,19,0.6666666666666666,0.7142857142857143,0.715625,0.7534335816407802
SelfPace,lr_l2,20,0.75,0.8,0.709375,0.7071535999737018
SelfPace,lr_l2,21,0.6486486486486487,0.6486486486486487,0.6911764705882353,0.7018679487851983
SelfPace,lr_l2,22,0.75,0.7567567567567568,0.8204334365325077,0.8385439569862319
SelfPace,lr_l2,23,0.6666666666666666,0.7272727272727273,0.7461300309597523,0.7791155830782976
SelfPace,lr_l2,24,0.5833333333333334,0.6666666666666666,0.671875,0.7116356328856329
SelfPace,lr_l2,25,0.5,0.5263157894736842,0.5875,0.6616978733821086
SelfPace,lr_l2,26,0.6756756756756757,0.7272727272727273,0.7470588235294118,0.7282403905537781
SelfPace,lr_l2,27,0.6944444444444444,0.7027027027027027,0.7461300309597523,0.7611559781966513
SelfPace,lr_l2,28,0.6388888888888888,0.6976744186046512,0.7430340557275542,0.7643540467391106
SelfPace,lr_l2,29,0.6666666666666666,0.7,0.7375,0.7755163003821135
SelfPace,lr_l2,30,0.4722222222222222,0.5365853658536586,0.584375,0.6808356680857564
SelfPace,lr_l2,31,0.6756756756756757,0.7272727272727273,0.7441176470588236,0.7617924042768998
SelfPace,lr_l2,32,0.6944444444444444,0.7441860465116279,0.6811145510835913,0.6816653159115691
SelfPace,lr_l2,33,0.5833333333333334,0.5945945945945946,0.5882352941176471,0.5859604020828525
SelfPace,lr_l2,34,0.75,0.7804878048780488,0.85,0.8557195000860705
SelfPace,lr_l2,35,0.5555555555555556,0.5294117647058824,0.68125,0.7113043990323404
SelfPace,lr_l2,36,0.6486486486486487,0.6976744186046512,0.6647058823529411,0.6964915129123131
SelfPace,lr_l2,37,0.5833333333333334,0.6341463414634146,0.5448916408668731,0.5796397768896564
SelfPace,lr_l2,38,0.6666666666666666,0.7,0.7678018575851393,0.7711727750420709
SelfPace,lr_l2,39,0.6111111111111112,0.6818181818181818,0.70625,0.7412571328806395
SelfPace,lr_l2,40,0.75,0.7804878048780488,0.840625,0.843612549889724
SelfPace,lr_l2,41,0.7027027027027027,0.7441860465116279,0.7735294117647059,0.7922247324979277
SelfPace,lr_l2,42,0.6944444444444444,0.7317073170731707,0.6222910216718266,0.6150944625504671
SelfPace,lr_l2,43,0.5833333333333334,0.5714285714285714,0.6625386996904025,0.6876540291823201
SelfPace,lr_l2,44,0.5555555555555556,0.6,0.6031249999999999,0.6405879273108454
SelfPace,lr_l2,45,0.5833333333333334,0.6153846153846154,0.671875,0.6450978353187184
SelfPace,lr_l2,46,0.6216216216216216,0.65,0.6764705882352942,0.7095490705507532
SelfPace,lr_l2,47,0.6388888888888888,0.6285714285714286,0.739938080495356,0.7399958497727375
SelfPace,lr_l2,48,0.7222222222222222,0.7619047619047619,0.7430340557275541,0.7612730646007462
SelfPace,lr_l2,49,0.6388888888888888,0.6829268292682927,0.6499999999999999,0.6296360069654081
SelfPace,lr_l2,50,0.6944444444444444,0.7659574468085106,0.7,0.7392526313555725
SelfPace,lr_l1,1,0.5945945945945946,0.6808510638297872,0.6235294117647059,0.6611678922590378
SelfPace,lr_l1,2,0.6111111111111112,0.65,0.6687306501547987,0.6788940370192804
SelfPace,lr_l1,3,0.75,0.8,0.804953560371517,0.774018504704614
SelfPace,lr_l1,4,0.6666666666666666,0.6470588235294118,0.821875,0.7866990174857822
SelfPace,lr_l1,5,0.7222222222222222,0.75,0.759375,0.7808801837428209
SelfPace,lr_l1,6,0.5675675675675675,0.6363636363636364,0.5941176470588235,0.6540981413057599
SelfPace,lr_l1,7,0.7222222222222222,0.7222222222222222,0.7647058823529411,0.7736379877145609
SelfPace,lr_l1,8,0.6944444444444444,0.7441860465116279,0.78328173374613,0.7815402589299023
SelfPace,lr_l1,9,0.8055555555555556,0.8444444444444444,0.709375,0.6966660931274944
SelfPace,lr_l1,10,0.6944444444444444,0.7441860465116279,0.725,0.6943584178767246
SelfPace,lr_l1,11,0.7567567567567568,0.7692307692307693,0.8058823529411765,0.8459759776687024
SelfPace,lr_l1,12,0.6388888888888888,0.6060606060606061,0.7801857585139319,0.7271423991988848
SelfPace,lr_l1,13,0.75,0.7906976744186046,0.7275541795665634,0.7389691727186678
SelfPace,lr_l1,14,0.6388888888888888,0.7111111111111111,0.7125,0.7728888155223674
SelfPace,lr_l1,15,0.6666666666666666,0.7142857142857143,0.71875,0.7338376092506529
SelfPace,lr_l1,16,0.43243243243243246,0.5116279069767442,0.5352941176470588,0.5944868550218982
SelfPace,lr_l1,17,0.75,0.7428571428571429,0.8544891640866873,0.8503457135942469
SelfPace,lr_l1,18,0.6944444444444444,0.6857142857142857,0.804953560371517,0.7879225255053268
SelfPace,lr_l1,19,0.75,0.7906976744186046,0.703125,0.7156684545674484
SelfPace,lr_l1,20,0.8055555555555556,0.8444444444444444,0.74375,0.7582910407605067
SelfPace,lr_l1,21,0.6756756756756757,0.6842105263157895,0.7088235294117646,0.7153727799735002
SelfPace,lr_l1,22,0.8055555555555556,0.8108108108108109,0.8606811145510836,0.8519849913108413
SelfPace,lr_l1,23,0.6944444444444444,0.7441860465116279,0.7894736842105263,0.7977330670418383
SelfPace,lr_l1,24,0.6111111111111112,0.6956521739130435,0.671875,0.7040407182217527
SelfPace,lr_l1,25,0.5833333333333334,0.6511627906976745,0.6468750000000001,0.6831351454806537
SelfPace,lr_l1,26,0.8108108108108109,0.8292682926829268,0.7676470588235293,0.7261878143070094
SelfPace,lr_l1,27,0.6666666666666666,0.7,0.7894736842105263,0.7813367797978781
SelfPace,lr_l1,28,0.6666666666666666,0.7142857142857143,0.7770897832817337,0.7990384284049163
SelfPace,lr_l1,29,0.6666666666666666,0.7,0.75625,0.790629146725143
SelfPace,lr_l1,30,0.5555555555555556,0.6190476190476191,0.603125,0.6684704564682059
SelfPace,lr_l1,31,0.7297297297297297,0.7727272727272727,0.7852941176470589,0.7882728954052485
SelfPace,lr_l1,32,0.6666666666666666,0.7142857142857143,0.7275541795665634,0.7152513964336096
SelfPace,lr_l1,33,0.6388888888888888,0.6829268292682927,0.6253869969040248,0.614016212044299
SelfPace,lr_l1,34,0.8055555555555556,0.8292682926829268,0.846875,0.8486368959987383
SelfPace,lr_l1,35,0.6111111111111112,0.6111111111111112,0.734375,0.7622145422305269
SelfPace,lr_l1,36,0.6216216216216216,0.65,0.6852941176470588,0.7036975091546703
SelfPace,lr_l1,37,0.5833333333333334,0.6341463414634146,0.5758513931888545,0.6037567788450193
SelfPace,lr_l1,38,0.7777777777777778,0.7894736842105263,0.8204334365325078,0.7819591736635896
SelfPace,lr_l1,39,0.6666666666666666,0.7142857142857143,0.71875,0.7577268402113357
SelfPace,lr_l1,40,0.8055555555555556,0.8372093023255814,0.859375,0.87996506782691
SelfPace,lr_l1,41,0.7567567567567568,0.7804878048780488,0.8235294117647058,0.8068221088858207
SelfPace,lr_l1,42,0.6944444444444444,0.7317073170731707,0.6656346749226006,0.6813480971167951
SelfPace,lr_l1,43,0.6666666666666666,0.6666666666666666,0.736842105263158,0.7776716718152468
SelfPace,lr_l1,44,0.6111111111111112,0.65,0.621875,0.6679404907475807
SelfPace,lr_l1,45,0.6944444444444444,0.7317073170731707,0.71875,0.7007270578558019
SelfPace,lr_l1,46,0.7027027027027027,0.7441860465116279,0.7294117647058824,0.7837941395624461
SelfPace,lr_l1,47,0.6944444444444444,0.7027027027027027,0.78328173374613,0.7609237674196121
SelfPace,lr_l1,48,0.7222222222222222,0.75,0.7554179566563467,0.7551010819896662
SelfPace,lr_l1,49,0.6111111111111112,0.65,0.6625,0.6697521950977033
SelfPace,lr_l1,50,0.6944444444444444,0.7659574468085106,0.71875,0.7406040287971403
SelfPace,pca64_lr_l2,1,0.5675675675675675,0.6363636363636364,0.5764705882352941,0.6410536122601542
SelfPace,pca64_lr_l2,2,0.6388888888888888,0.6829268292682927,0.6501547987616099,0.6498716460115954
SelfPace,pca64_lr_l2,3,0.7222222222222222,0.782608695652174,0.7770897832817337,0.7541382135055754
SelfPace,pca64_lr_l2,4,0.6388888888888888,0.5806451612903226,0.84375,0.8574478207952818
SelfPace,pca64_lr_l2,5,0.6944444444444444,0.7317073170731707,0.70625,0.7538538720412964
SelfPace,pca64_lr_l2,6,0.5405405405405406,0.6222222222222222,0.5647058823529412,0.5775696679585437
SelfPace,pca64_lr_l2,7,0.6388888888888888,0.6060606060606061,0.7182662538699691,0.7252197741489557
SelfPace,pca64_lr_l2,8,0.6944444444444444,0.7555555555555555,0.7647058823529411,0.7783600859743518
SelfPace,pca64_lr_l2,9,0.7222222222222222,0.7727272727272727,0.6875,0.6616221704640065
SelfPace,pca64_lr_l2,10,0.5833333333333334,0.6153846153846154,0.6312500000000001,0.6328941828087287
SelfPace,pca64_lr_l2,11,0.7297297297297297,0.7368421052631579,0.8088235294117647,0.858140321599401
SelfPace,pca64_lr_l2,12,0.6111111111111112,0.6111111111111112,0.7027863777089783,0.6334390230093767
SelfPace,pca64_lr_l2,13,0.75,0.7906976744186046,0.6965944272445821,0.7070913691152831
SelfPace,pca64_lr_l2,14,0.6111111111111112,0.6818181818181818,0.69375,0.7500121008826582
SelfPace,pca64_lr_l2,15,0.6111111111111112,0.65,0.6656249999999999,0.7003746540771714
SelfPace,pca64_lr_l2,16,0.4594594594594595,0.5454545454545454,0.5176470588235295,0.5835840550522947
SelfPace,pca64_lr_l2,17,0.75,0.7567567567567568,0.848297213622291,0.8755994286539588
SelfPace,pca64_lr_l2,18,0.6944444444444444,0.6857142857142857,0.8018575851393188,0.7973299203844504
SelfPace,pca64_lr_l2,19,0.6666666666666666,0.7142857142857143,0.7093750000000001,0.7438822995894983
SelfPace,pca64_lr_l2,20,0.75,0.8,0.70625,0.7045020848221866
SelfPace,pca64_lr_l2,21,0.6486486486486487,0.6486486486486487,0.6911764705882353,0.7018679487851983
SelfPace,pca64_lr_l2,22,0.7222222222222222,0.7222222222222222,0.8173374613003096,0.8220965885651792
SelfPace,pca64_lr_l2,23,0.6944444444444444,0.7441860465116279,0.7492260061919505,0.7802990974197068
SelfPace,pca64_lr_l2,24,0.6111111111111112,0.6818181818181818,0.678125,0.7139775869086215
SelfPace,pca64_lr_l2,25,0.4722222222222222,0.5128205128205128,0.590625,0.6634517559949683
SelfPace,pca64_lr_l2,26,0.6756756756756757,0.7272727272727273,0.75,0.7306300964361311
SelfPace,pca64_lr_l2,27,0.6944444444444444,0.7027027027027027,0.7554179566563467,0.7670854044454518
SelfPace,pca64_lr_l2,28,0.6388888888888888,0.6976744186046512,0.7461300309597524,0.7665900288512537
SelfPace,pca64_lr_l2,29,0.6666666666666666,0.7,0.734375,0.773555516068388
SelfPace,pca64_lr_l2,30,0.4722222222222222,0.5365853658536586,0.584375,0.680751778578897
SelfPace,pca64_lr_l2,31,0.6756756756756757,0.7272727272727273,0.7441176470588236,0.7617924042768998
SelfPace,pca64_lr_l2,32,0.6944444444444444,0.7441860465116279,0.6811145510835913,0.6808479315415532
SelfPace,pca64_lr_l2,33,0.5833333333333334,0.5945945945945946,0.5944272445820433,0.5894359713478955
