AUROC,Precision,Recall,Accuracy,F1,fold,thr
0.8738095238095238,0.9444444444444444,0.6071428571428571,0.7931034482758621,0.7391304347826086,1,0.731701500150139
0.8273809523809524,0.8888888888888888,0.5714285714285714,0.7586206896551724,0.6956521739130435,2,0.7314288852261962
0.8904761904761905,0.7096774193548387,0.7857142857142857,0.7413793103448276,0.7457627118644068,3,0.7313151767197567
0.8608799048751485,0.8636363636363636,0.6551724137931034,0.7758620689655172,0.7450980392156863,4,0.8339394240114805
0.8608799048751486,0.8,0.41379310344827586,0.6551724137931034,0.5454545454545454,5,0.8341969928737314
