AUROC,Precision,Recall,Accuracy,F1,fold,thr
0.8821428571428571,0.8076923076923077,0.75,0.7931034482758621,0.7777777777777778,1,0.36723248007566706
0.8321428571428571,0.7407407407407407,0.7142857142857143,0.7413793103448276,0.7272727272727273,2,0.37494771344850364
0.8678571428571429,0.6341463414634146,0.9285714285714286,0.7068965517241379,0.7536231884057971,3,0.31118059492024946
0.8608799048751488,0.6341463414634146,0.896551724137931,0.6896551724137931,0.7428571428571429,4,0.3061661662740881
0.859690844233056,0.675,0.9310344827586207,0.7413793103448276,0.782608695652174,5,0.29729225053284764
